Mx,My,Mz,M_mag,km,label
31.91406,2.62573,-7.28394,32.83987615141233,0,Open
31.92139,2.58423,-7.40356,32.8704439413069,0,Open
31.93604,2.59888,-7.40601,32.8863773051411,0,Open
32.00073,2.5647,-7.29492,32.92172936571376,0,Open
31.98364,2.57202,-7.37305,32.92309798352063,0,Open
31.9104,2.57324,-7.5,32.88077237927357,0,Open
31.88843,2.56714,-7.40112,32.83654599526113,0,Open
31.82861,2.56714,-7.31201,32.758451009652454,0,Open
31.85547,2.65137,-7.25708,32.779047300435685,0,Open
31.80786,2.7063,-7.37793,32.764277323855325,0,Open
31.77979,2.76245,-7.35107,32.735674921887586,0,Open
31.71265,2.83447,-7.34619,32.675570350332066,0,Open
31.69556,2.92969,-7.35474,32.66930987451832,0,Open
31.60034,3.08594,-7.40967,32.6037992158598,0,Open
31.59668,3.27393,-7.40723,32.61802969126431,0,Open
31.56616,3.50586,-7.3584,32.601526989470905,0,Open
31.55029,3.84888,-7.19238,32.587804565556425,0,Open
31.58813,4.2688,-6.88965,32.61134599275841,0,Open
31.53076,4.77783,-6.11084,32.470892368275,0,Open
31.69678,5.07202,-4.85596,32.46523674286698,0,Open
31.82373,5.3418,-3.7146,32.48203921420113,0,Open
31.875,5.74829,-2.81982,32.511687863851364,0,Open
31.92261,5.99731,-1.70898,32.526010654376286,0,Open
32.07275,6.14868,-0.52124,32.660974410487206,0,Open
32.15088,6.29517,0.6604,32.768038974941724,0,Open
32.31812,6.48926,1.3855,32.992286764212025,0,Open
32.3645,6.59058,1.72852,33.073923056946235,0,Open
32.39136,6.54785,1.64917,33.08767601329836,0,Open
32.42188,6.30127,0.99609,33.043554615619065,0,Open
32.27783,6.18164,-0.14648,32.86475983464507,0,Open
32.19727,5.98755,-1.34521,32.77689034059669,0,Open
32.16309,5.58716,-2.30103,32.72576132459869,0,Open
32.11914,5.26733,-3.45703,32.73125381175307,0,Open
32.03979,5.0354,-4.65698,32.76569637783547,0,Open
32.02148,4.67651,-5.86426,32.8882117561612,0,Open
31.97388,4.23096,-6.63818,32.92864191685408,0,Open
31.95068,3.81104,-7.29736,32.99426376377566,0,Open
31.93359,3.40576,-7.6709,33.01811742476696,0,Open
31.90796,3.12378,-7.83569,33.0041505060515,0,Open
31.9165,2.97485,-7.79297,32.988529615510295,0,Open
31.89575,2.87842,-7.72339,32.94351108869545,0,Open
31.8811,2.86255,-7.69531,32.921368831028275,0,Open
31.87134,2.79053,-7.63428,32.89151261640151,0,Open
31.8335,2.72705,-7.6123,32.84441558686195,0,Open
31.84082,2.69775,-7.51587,32.82687885242519,0,Open
31.84082,2.67212,-7.49268,32.8194804521522,0,Open
31.86768,2.63672,-7.38159,32.81751349308628,0,Open
31.85425,2.61597,-7.27295,32.77853480260977,0,Open
31.87744,2.59766,-7.16187,32.775164382899746,0,Open
31.86279,2.52319,-7.20093,32.76365772048506,0,Open
31.82861,2.54272,-7.17896,32.727103541439476,0,Open
31.81396,2.50122,-7.1582,32.70510632317223,0,Open
31.72363,2.5415,-7.16309,32.62143131401503,0,Open
31.74316,2.58423,-7.229,32.658305107254115,0,Open
31.74683,2.61963,-7.2522,32.66983442299333,0,Open
31.75049,2.60742,-7.16675,32.65355355637423,0,Open
31.72974,2.60376,-7.24854,32.65114544295192,0,Open
31.73218,2.66846,-7.2937,32.668792233781765,0,Open
31.71143,2.67578,-7.33643,32.65880886373843,0,Open
31.74927,2.73437,-7.51709,32.741404473508766,0,Open
31.77979,2.74536,-7.54395,32.77809078601437,0,Open
31.78711,2.76855,-7.44995,32.76563727836069,0,Open
31.83716,2.76489,-7.47192,32.81888118239408,0,Open
31.78589,2.75757,-7.45117,32.76380517836565,0,Open
31.72974,2.76978,-7.49512,32.72040503310434,0,Open
31.63452,2.84668,-7.48047,32.631332704529555,0,Open
31.60767,2.89551,-7.32422,32.57411517750559,0,Open
31.57104,2.91748,-7.4292,32.56432509467991,0,Open
31.54541,2.98828,-7.36694,32.53174625485235,0,Open
31.51367,2.97974,-7.23267,32.47001328403486,0,Open
31.53198,3.01636,-7.25586,32.49633355795081,0,Open
31.60645,3.08594,-7.38403,32.60390477116199,0,Open
31.60156,3.2251,-7.41943,32.62066532075181,0,Open
31.5979,3.35815,-7.32178,32.60847923778262,0,Open
31.59058,3.54004,-7.29004,32.613514240872604,0,Open
31.55273,3.73657,-7.21313,32.58168151300205,0,Open
31.57959,4.01367,-7.16431,32.629854262823486,0,Open
31.55396,4.31885,-6.89087,32.585103135650805,0,Open
31.58936,4.65088,-6.59912,32.604704181427564,0,Open
31.61255,5.13672,-6.10718,32.60424600283374,0,Open
31.66382,5.58472,-5.46265,32.61329697367778,0,Open
31.66504,5.89478,-4.46289,32.5167737729637,0,Open
31.7981,6.03394,-3.26782,32.53008212541124,0,Open
31.95435,6.21338,-2.13013,32.62244670106459,0,Open
32.12036,6.35742,-1.09863,32.761887971588266,0,Open
32.33887,6.31592,-0.0354,32.94988029543203,0,Open
32.42676,6.3147,0.91431,33.048542524046354,0,Open
32.53906,6.33057,1.78833,33.19735932867854,0,Open
32.59766,6.27197,2.62817,33.29943427005029,1,Closed
32.67822,6.13281,3.24585,33.406780196346375,1,Closed
32.66724,5.99731,3.66699,33.415013274182606,1,Closed
32.68433,5.99365,3.77075,33.44260491400004,1,Closed
32.65625,6.16577,3.5498,33.42227496439164,1,Closed
32.60254,6.35376,3.21777,33.37139380310777,1,Closed
32.53906,6.51123,2.74414,33.2973999906314,1,Closed
32.40234,6.81396,1.93237,33.16738974013632,0,Open
32.27539,6.87744,1.01929,33.015737652062235,0,Open
32.26074,6.72607,0.13672,32.95472735968088,0,Open
32.17896,6.49292,-0.97778,32.84203907397347,0,Open
32.09717,6.17065,-2.03857,32.74845051412814,0,Open
32.03491,5.81055,-3.05054,32.70021015685067,0,Open
31.99829,5.42847,-4.16016,32.72102963982949,0,Open
31.93359,5.02686,-5.11353,32.72875923111965,0,Open
31.92871,4.58374,-6.02783,32.81444695801835,0,Open
31.89209,4.0979,-6.59302,32.82325550122199,0,Open
31.90308,3.62305,-7.04346,32.87161896774328,0,Open
31.95679,3.24585,-7.38037,32.958183060713466,0,Open
31.93237,2.99438,-7.51831,32.94188140737259,0,Open
31.9873,2.89062,-7.47925,32.9769954034157,0,Open
31.96899,2.8772,-7.55981,32.976435961095014,0,Open
32.02271,2.88696,-7.60376,33.03945610816407,0,Open
32.08984,2.8894,-7.55615,33.09383426573748,0,Open
32.13135,2.87598,-7.58301,33.13905482120756,0,Open
32.07642,2.82104,-7.62207,33.09004287973801,0,Open
32.07153,2.83569,-7.64771,33.09247108574849,0,Open
32.13989,2.82227,-7.61841,33.150835707310605,0,Open
32.10205,2.87476,-7.53906,33.10050278989278,0,Open
32.1228,2.97852,-7.49023,33.11871686347918,0,Open
32.09106,3.02368,-7.70264,33.14075188699858,0,Open
32.0813,2.99072,-7.71606,33.131432171459174,0,Open
32.06421,2.96143,-7.5769,33.08010042576957,0,Open
32.04468,3.02002,-7.56592,33.06395594222204,0,Open
32.01294,3.03101,-7.47437,33.01335420645106,0,Open
31.99341,3.09204,-7.39258,32.98164995639394,0,Open
31.97754,3.10913,-7.35474,32.95939857273036,0,Open
31.87744,3.08472,-7.44629,32.88060086428014,0,Open
31.9043,3.07983,-7.3877,32.89297527754064,0,Open
31.93726,3.03955,-7.44507,32.93412375963569,0,Open
31.98608,3.04687,-7.17163,32.921497648500136,0,Open
32.01294,3.06519,-7.15332,32.94531384282293,0,Open
32.00806,3.08716,-7.37671,32.991852210103325,0,Open
31.97388,3.07739,-7.38525,32.95969127629991,0,Open
31.98608,3.11035,-7.41333,32.980919522927195,0,Open
32.052,3.11646,-7.37671,33.037234711090754,0,Open
