Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
1480.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,2.03,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,0.0,2.37,0.05,-0.67,2.05,-0.12,0.02,0.14,2.73,0.0,3.37,0.03,-185.67,451.35,4.67,1991.51,44.63,637.02,42471.32,5.83,2013.3,-224.67,181.58,3.45,669.81,25.88,406.25,6015.32,3.55,681.71,-222.66,177.92,2.12,5530.8,74.37,400.57,-133801.03,2.79,5535.31,-31.67,36.69,12.74,60.63,7.79,68.36,20.96,2.64,222.95,0.0,84.07,66.76,186.13,13.64,84.07,-2406.12,2.35,4642.71,-25.92,54.55,22.23,257.53,16.05,80.47,-749.76,2.77,751.77
1481.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.02,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,0.0,2.38,0.05,-0.67,2.05,-0.12,0.02,0.14,2.73,0.0,3.44,0.03,-185.67,451.35,4.75,1992.21,44.63,637.02,41977.48,5.82,2014.78,-224.67,181.58,3.01,631.1,25.12,406.25,4130.35,3.55,640.14,-222.66,177.92,2.27,5542.7,74.45,400.57,-135605.08,2.78,5547.87,-31.67,36.69,12.85,59.54,7.72,68.36,12.19,2.7,224.73,0.0,84.07,66.61,190.09,13.79,84.07,-2414.63,2.27,4627.54,-25.92,54.55,22.86,246.37,15.7,80.47,-458.71,2.67,768.88
1482.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.02,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,0.0,2.37,0.05,-0.67,2.05,-0.12,0.02,0.14,2.73,0.0,3.37,0.03,-185.67,451.35,5.16,1969.19,44.38,637.02,40668.82,5.93,1995.85,-224.67,181.58,2.66,631.08,25.12,406.25,4683.76,3.57,638.14,-222.66,177.92,2.69,5589.15,74.76,400.57,-138412.45,2.75,5596.37,-31.67,36.69,12.81,59.48,7.71,68.36,20.16,2.71,223.49,0.0,84.07,66.51,192.65,13.88,84.07,-2408.24,2.21,4616.73,-25.92,54.55,23.52,235.69,15.35,80.47,-94.19,2.49,788.68
1483.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.04,1.07,-1.25,1.19,-0.07,0.05,0.21,2.44,0.0,2.33,0.05,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.05,0.03,-185.67,451.35,6.53,1925.08,43.88,637.02,40156.06,6.02,1967.76,-224.67,181.58,2.51,643.13,25.36,406.25,4220.67,3.54,649.43,-222.66,177.92,2.24,5634.74,75.06,400.57,-134476.48,2.71,5639.74,-31.67,36.69,12.76,59.62,7.72,68.36,27.12,2.7,222.55,0.0,84.07,66.42,194.82,13.96,84.07,-2395.47,2.16,4606.73,-25.92,54.55,24.18,224.57,14.99,80.47,313.91,2.22,809.12
1484.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.02,1.07,-1.25,1.19,-0.07,0.05,0.21,2.44,0.0,2.34,0.05,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.08,0.03,-185.67,451.35,5.31,1941.51,44.06,637.02,42510.39,6.01,1969.7,-224.67,181.58,3.02,662.84,25.75,406.25,4129.54,3.41,671.94,-222.66,177.92,1.9,5616.52,74.94,400.57,-129702.68,2.72,5620.14,-31.67,36.69,12.87,59.29,7.7,68.36,11.57,2.72,225.05,0.0,84.07,66.18,200.07,14.14,84.07,-2373.51,2.06,4580.03,-25.92,54.55,24.78,214.16,14.63,80.47,603.38,1.97,828.33
1485.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.01,1.08,-1.25,1.19,-0.07,0.05,0.21,2.44,0.0,2.32,0.05,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.04,0.03,-185.67,451.35,4.97,1939.81,44.04,637.02,44388.11,6.03,1964.5,-224.67,181.58,2.91,661.85,25.73,406.25,4334.27,3.42,670.31,-222.66,177.92,2.01,5637.78,75.09,400.57,-128496.06,2.71,5641.83,-31.67,36.69,12.75,58.2,7.63,68.36,21.79,2.79,220.71,0.0,84.07,66.03,203.93,14.28,84.07,-2364.86,1.99,4563.96,-25.92,54.55,25.36,206.61,14.37,80.47,792.68,1.77,849.69
1486.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.01,1.08,-1.25,1.19,-0.08,0.04,0.21,2.44,0.0,2.37,0.05,-0.67,2.05,-0.1,0.02,0.14,2.73,0.0,3.09,0.03,-185.67,451.35,5.43,1877.78,43.33,637.02,48311.7,6.24,1907.23,-224.67,181.58,2.68,664.16,25.77,406.25,4738.08,3.41,671.35,-222.66,177.92,1.46,5711.31,75.57,400.57,-126939.9,2.66,5713.45,-31.67,36.69,12.72,58.17,7.63,68.36,26.6,2.79,219.97,0.0,84.07,65.8,206.45,14.37,84.07,-2273.2,1.91,4535.63,-25.92,54.55,25.89,201.81,14.21,80.47,870.71,1.64,871.97
1487.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.01,1.07,-1.25,1.19,-0.08,0.04,0.21,2.44,0.0,2.36,0.05,-0.67,2.05,-0.1,0.02,0.14,2.73,0.0,3.11,0.03,-185.67,451.35,4.91,1876.63,43.32,637.02,50860.21,6.27,1900.78,-224.67,181.58,2.78,668.02,25.85,406.25,4653.99,3.37,675.75,-222.66,177.92,1.15,5704.24,75.53,400.57,-121693.03,2.66,5705.55,-31.67,36.69,12.83,57.52,7.58,68.36,13.77,2.84,222.12,0.0,84.07,65.48,210.2,14.5,84.07,-2188.23,1.82,4497.25,-25.92,54.55,26.39,197.58,14.06,80.47,907.9,1.53,893.78
1488.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.06,1.08,-1.25,1.19,-0.08,0.05,0.21,2.44,0.0,2.31,0.05,-0.67,2.05,-0.1,0.02,0.14,2.73,0.0,3.09,0.03,-185.67,451.35,4.98,1881.57,43.38,637.02,50785.16,6.24,1906.35,-224.67,181.58,2.76,668.61,25.86,406.25,4679.56,3.37,676.24,-222.66,177.92,1.8,5849.7,76.48,400.57,-107983.12,2.65,5852.94,-31.67,36.69,12.71,56.48,7.52,68.36,23.31,2.91,218.0,0.0,84.07,65.25,213.89,14.62,84.07,-2116.77,1.75,4470.91,-25.92,54.55,26.82,195.54,13.98,80.47,867.12,1.46,915.06
1489.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.05,1.08,-1.25,1.19,-0.09,0.05,0.22,2.44,-0.0,2.61,0.06,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.16,0.03,-185.67,451.35,5.04,1877.55,43.33,637.02,50614.12,6.26,1902.97,-224.67,181.58,2.32,612.66,24.75,406.25,23.43,2.69,618.04,-222.66,177.92,1.15,5919.03,76.94,400.57,-102739.38,2.6,5920.34,-31.67,36.69,12.62,55.58,7.46,68.36,29.89,2.98,214.83,0.0,84.07,64.97,218.02,14.77,84.07,-2036.95,1.68,4439.15,-25.92,54.55,27.1,198.55,14.09,80.47,781.53,1.43,932.8
1490.0,-0.38,2.03,1.02,0.05,0.23,2.41,-0.0,2.05,1.09,-1.25,1.19,-0.09,0.05,0.22,2.44,-0.0,2.64,0.06,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.11,0.03,-185.67,451.35,5.07,1877.34,43.33,637.02,50457.18,6.26,1903.05,-224.67,181.58,2.63,616.22,24.82,406.25,-439.19,2.66,623.12,-222.66,177.92,0.71,5945.88,77.11,400.57,-96455.03,2.57,5946.39,-31.67,36.69,12.61,55.48,7.45,68.36,30.29,2.99,214.52,0.0,84.07,64.66,224.43,14.98,84.07,-2005.06,1.62,4405.32,-25.92,54.55,27.24,201.13,14.18,80.47,736.23,1.4,943.29
1491.0,-0.38,2.03,1.02,0.05,0.23,2.41,-0.0,2.06,1.08,-1.25,1.19,-0.1,0.05,0.21,2.44,-0.0,2.68,0.05,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.09,0.03,-185.67,451.35,5.72,1788.23,42.29,637.02,56711.43,6.54,1820.97,-224.67,181.58,3.06,646.15,25.42,406.25,491.22,2.66,655.51,-222.66,177.92,0.75,5950.58,77.14,400.57,-96539.72,2.57,5951.14,-31.67,36.69,12.59,55.42,7.44,68.36,34.01,3.0,213.87,0.0,84.07,64.33,228.35,15.11,84.07,-1905.54,1.56,4366.81,-25.92,54.55,27.56,203.68,14.27,80.47,638.63,1.38,963.15
1492.0,-0.38,2.03,1.02,0.05,0.23,2.41,-0.0,2.09,1.09,-1.25,1.19,-0.1,0.05,0.22,2.44,-0.0,2.66,0.06,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.15,0.03,-185.67,451.35,5.71,1788.38,42.29,637.02,56785.63,6.54,1820.95,-224.67,181.58,3.29,658.2,25.66,406.25,535.94,2.61,669.04,-222.66,177.92,0.6,5973.05,77.29,400.57,-96468.83,2.56,5973.41,-31.67,36.69,12.4,51.7,7.19,68.36,-8.18,2.93,205.55,0.0,84.07,64.14,233.48,15.28,84.07,-1898.76,1.52,4348.03,-25.92,54.55,27.92,203.37,14.26,80.47,536.04,1.36,982.87
1493.0,-0.38,2.03,1.02,0.05,0.23,2.41,-0.0,2.1,1.09,-1.25,1.19,-0.1,0.05,0.21,2.44,-0.0,2.68,0.06,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.13,0.03,-185.67,451.35,5.7,1787.47,42.28,637.02,56741.01,6.54,1819.96,-224.67,181.58,3.53,648.57,25.47,406.25,388.29,2.66,661.05,-222.66,177.92,0.28,6002.89,77.48,400.57,-92892.7,2.53,6002.96,-31.67,36.69,12.46,51.97,7.21,68.36,-15.07,2.9,207.13,0.0,84.07,63.77,238.53,15.44,84.07,-1815.26,1.48,4305.74,-25.92,54.55,28.26,202.64,14.24,80.47,428.88,1.34,1001.36
1494.0,-0.38,2.03,1.02,0.05,0.23,2.41,-0.0,2.1,1.09,-1.25,1.19,-0.11,0.05,0.21,2.44,-0.0,2.67,0.06,-0.67,2.05,-0.1,0.02,0.14,2.73,0.0,3.11,0.03,-185.67,451.35,4.73,1853.28,43.05,637.02,56415.95,6.28,1875.61,-224.67,181.58,3.87,660.56,25.7,406.25,143.16,2.6,675.52,-222.66,177.92,0.76,6089.17,78.03,400.57,-89604.75,2.51,6089.74,-31.67,36.69,12.48,51.93,7.21,68.36,-19.0,2.91,207.74,0.0,84.07,63.41,243.0,15.59,84.07,-1713.54,1.44,4264.41,-25.92,54.55,28.6,201.42,14.19,80.47,324.29,1.33,1019.44
1495.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.1,1.09,-1.25,1.19,-0.11,0.05,0.21,2.44,-0.0,2.65,0.06,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.12,0.03,-185.67,451.35,4.82,1855.95,43.08,637.02,55982.14,6.26,1879.14,-224.67,181.58,3.55,653.68,25.57,406.25,575.21,2.64,666.3,-222.66,177.92,0.45,6094.44,78.07,400.57,-84199.54,2.5,6094.65,-31.67,36.69,12.25,49.26,7.02,68.36,-38.22,2.85,199.3,0.0,84.07,63.25,245.94,15.68,84.07,-1641.43,1.4,4246.18,-25.92,54.55,28.94,201.87,14.21,80.47,215.95,1.32,1039.13
1496.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.08,1.09,-1.25,1.19,-0.11,0.04,0.21,2.44,-0.0,2.71,0.06,-0.67,2.05,-0.1,0.02,0.13,2.73,0.0,3.11,0.03,-185.67,451.35,4.15,1774.84,42.13,637.02,51476.01,6.64,1792.04,-224.67,181.58,3.45,663.42,25.76,406.25,117.4,2.66,675.29,-222.66,177.92,0.74,6080.08,77.97,400.57,-88887.23,2.51,6080.63,-31.67,36.69,12.23,49.25,7.02,68.36,-35.2,2.85,198.79,0.0,84.07,62.96,247.71,15.74,84.07,-1496.69,1.36,4212.17,-25.92,54.55,29.23,202.86,14.24,80.47,103.7,1.31,1057.5
1497.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.09,1.09,-1.25,1.19,-0.12,0.04,0.21,2.44,-0.0,2.74,0.06,-0.67,2.05,-0.1,0.02,0.13,2.73,0.0,3.03,0.03,-185.67,451.35,4.26,1774.7,42.13,637.02,50881.75,6.64,1792.85,-224.67,181.58,3.78,655.92,25.61,406.25,-328.75,2.7,670.23,-222.66,177.92,0.48,6054.3,77.81,400.57,-86145.74,2.53,6054.53,-31.67,36.69,12.27,49.14,7.01,68.36,-40.73,2.86,199.67,0.0,84.07,62.63,251.36,15.85,84.07,-1369.82,1.33,4174.49,-25.92,54.55,29.47,205.53,14.34,80.47,16.02,1.3,1073.72
1498.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.09,1.09,-1.25,1.19,-0.12,0.04,0.21,2.44,-0.0,2.7,0.06,-0.67,2.05,-0.1,0.02,0.13,2.73,0.0,3.05,0.03,-185.67,451.35,4.51,1779.0,42.18,637.02,49633.01,6.59,1799.36,-224.67,181.58,3.66,654.7,25.59,406.25,-102.49,2.71,668.1,-222.66,177.92,0.81,6068.02,77.9,400.57,-91506.83,2.52,6068.67,-31.67,36.69,12.1,47.28,6.88,68.36,-43.67,2.91,193.68,0.0,84.07,62.42,253.3,15.92,84.07,-1246.62,1.3,4149.95,-25.92,54.55,29.77,207.01,14.39,80.47,-96.64,1.29,1092.97
1499.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.09,1.09,-1.25,1.19,-0.13,0.04,0.2,2.44,-0.0,2.74,0.06,-0.67,2.05,-0.1,0.02,0.13,2.73,0.0,3.0,0.03,-185.67,451.35,4.41,1768.25,42.05,637.02,49305.77,6.66,1787.71,-224.67,181.58,3.69,652.51,25.54,406.25,-36.76,2.72,666.12,-222.66,177.92,0.69,6077.33,77.96,400.57,-89820.75,2.51,6077.8,-31.67,36.69,12.14,47.39,6.88,68.36,-49.65,2.9,194.88,0.0,84.07,62.15,253.71,15.93,84.07,-1091.13,1.28,4116.82,-25.92,54.55,30.01,209.34,14.47,80.47,-195.28,1.29,1109.7
1500.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.1,1.09,-1.25,1.19,-0.13,0.04,0.21,2.44,-0.0,2.7,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.91,0.03,-185.67,451.35,4.76,1788.01,42.28,637.02,48405.16,6.5,1810.65,-224.67,181.58,4.11,664.74,25.78,406.25,-410.73,2.65,681.61,-222.66,177.92,0.95,6113.02,78.19,400.57,-90974.72,2.5,6113.92,-31.67,36.69,12.21,47.28,6.88,68.36,-58.21,2.92,196.39,0.0,84.07,61.89,253.58,15.92,84.07,-936.57,1.26,4084.09,-25.92,54.55,30.22,211.67,14.55,80.47,-287.4,1.28,1125.0
1501.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.11,1.09,-1.25,1.19,-0.13,0.04,0.21,2.44,-0.0,2.64,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.93,0.03,-185.67,451.35,5.0,1779.38,42.18,637.02,47356.54,6.55,1804.42,-224.67,181.58,4.11,664.76,25.78,406.25,-415.56,2.65,681.64,-222.66,177.92,0.51,6088.23,78.03,400.57,-84192.54,2.51,6088.49,-31.67,36.69,12.11,46.82,6.84,68.36,-47.81,2.95,193.37,0.0,84.07,61.67,253.66,15.93,84.07,-795.93,1.25,4057.02,-25.92,54.55,30.54,211.12,14.53,80.47,-408.11,1.29,1143.7
1502.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.1,1.09,-1.25,1.19,-0.13,0.04,0.21,2.44,-0.0,2.71,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.96,0.03,-185.67,451.35,5.8,1878.3,43.34,637.02,53425.61,6.14,1911.98,-224.67,181.58,3.98,673.05,25.94,406.25,-560.31,2.63,688.89,-222.66,177.92,0.87,6085.4,78.01,400.57,-90634.9,2.52,6086.16,-31.67,36.69,12.12,46.8,6.84,68.36,-49.94,2.96,193.72,0.0,84.07,61.39,253.54,15.92,84.07,-637.63,1.24,4022.3,-25.92,54.55,30.84,212.1,14.56,80.47,-528.56,1.3,1163.22
1503.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.12,1.08,-1.25,1.19,-0.14,0.04,0.2,2.44,-0.0,2.68,0.06,-0.67,2.05,-0.09,0.02,0.13,2.73,0.0,2.98,0.03,-185.67,451.35,6.21,1894.11,43.52,637.02,51757.93,6.02,1932.66,-224.67,181.58,4.22,668.75,25.86,406.25,-957.37,2.66,686.59,-222.66,177.92,1.44,6137.3,78.34,400.57,-97066.46,2.49,6139.37,-31.67,36.69,12.24,45.92,6.78,68.36,-57.26,3.04,195.68,0.0,84.07,61.05,254.98,15.97,84.07,-481.22,1.22,3981.98,-25.92,54.55,31.11,213.58,14.61,80.47,-646.08,1.31,1181.63
1504.0,-0.38,2.03,1.02,0.05,0.22,2.41,-0.0,2.14,1.08,-1.25,1.19,-0.14,0.04,0.2,2.44,-0.0,2.63,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.95,0.03,-185.67,451.35,5.72,1907.45,43.67,637.02,53964.11,5.97,1940.21,-224.67,181.58,4.3,669.65,25.88,406.25,-1102.68,2.65,688.15,-222.66,177.92,0.85,6067.9,77.9,400.57,-92911.14,2.52,6068.62,-31.67,36.69,12.15,46.39,6.81,68.36,-48.18,2.99,193.89,0.0,84.07,60.78,255.25,15.98,84.07,-323.29,1.22,3948.96,-25.92,54.55,31.44,213.88,14.62,80.47,-768.66,1.33,1202.17
1505.0,-0.38,2.03,1.01,0.05,0.22,2.41,-0.0,2.16,1.07,-1.25,1.19,-0.15,0.04,0.2,2.44,-0.0,2.68,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.92,0.03,-185.67,451.35,6.14,1867.01,43.21,637.02,54706.37,6.14,1904.74,-224.67,181.58,3.78,699.48,26.45,406.25,-1678.72,2.61,713.8,-222.66,177.92,1.26,6033.99,77.68,400.57,-98081.47,2.55,6035.58,-31.67,36.69,12.18,46.23,6.8,68.36,-52.35,3.01,194.58,0.0,84.07,60.4,256.93,16.03,84.07,-173.34,1.21,3904.89,-25.92,54.55,31.73,214.94,14.66,80.47,-891.4,1.35,1221.87
1506.0,-0.38,2.03,1.01,0.05,0.22,2.41,-0.0,2.16,1.08,-1.25,1.19,-0.15,0.04,0.2,2.44,0.0,2.68,0.06,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.93,0.03,-185.67,451.35,6.68,1849.36,43.0,637.02,52549.97,6.21,1893.93,-224.67,181.58,3.76,698.19,26.42,406.25,-1669.11,2.62,712.31,-222.66,177.92,1.76,6075.35,77.94,400.57,-104243.31,2.53,6078.44,-31.67,36.69,12.37,45.17,6.72,68.36,-56.94,3.07,198.15,0.0,84.07,60.01,256.79,16.02,84.07,-21.05,1.21,3857.82,-25.92,54.55,32.06,214.2,14.64,80.47,-1012.58,1.37,1242.26
1507.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.3,1.08,-1.25,1.19,-0.16,0.04,0.2,2.44,0.0,2.65,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.9,0.03,-185.67,451.35,6.92,1850.15,43.01,637.02,51245.94,6.19,1898.0,-224.67,181.58,3.96,705.26,26.56,406.25,-1899.73,2.58,720.97,-222.66,177.92,1.17,6011.03,77.53,400.57,-99270.18,2.56,6012.39,-31.67,36.69,12.25,44.47,6.67,68.36,-48.26,3.12,194.53,0.0,84.07,59.59,259.45,16.11,84.07,109.18,1.22,3810.91,-25.92,54.55,32.46,212.13,14.56,80.47,-1103.43,1.4,1265.6
1508.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.29,1.08,-1.25,1.19,-0.16,0.04,0.2,2.44,0.0,2.7,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.85,0.03,-185.67,451.35,6.04,2001.5,44.74,637.02,35037.95,6.04,2037.99,-224.67,181.58,3.79,713.42,26.71,406.25,-1823.66,2.54,727.77,-222.66,177.92,1.03,6024.28,77.62,400.57,-97879.1,2.55,6025.34,-31.67,36.69,12.26,44.56,6.68,68.36,-49.65,3.11,194.96,0.0,84.07,59.19,258.64,16.08,84.07,257.3,1.22,3762.16,-25.92,54.55,32.82,210.23,14.5,80.47,-1205.12,1.44,1287.65
1509.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.3,1.08,-1.25,1.19,-0.16,0.04,0.2,2.44,0.0,2.72,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.92,0.03,-185.67,451.35,6.23,1984.32,44.55,637.02,35144.99,6.12,2023.08,-224.67,181.58,4.0,732.04,27.06,406.25,-1069.02,2.55,748.07,-222.66,177.92,1.06,6024.42,77.62,400.57,-98441.1,2.55,6025.55,-31.67,36.69,12.41,44.62,6.68,68.36,-61.48,3.12,198.51,0.0,84.07,58.84,254.64,15.96,84.07,385.13,1.23,3716.52,-25.92,54.55,33.21,207.13,14.39,80.47,-1282.68,1.47,1310.28
1510.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.28,1.07,-1.25,1.19,-0.17,0.04,0.2,2.44,0.0,2.69,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.88,0.03,-185.67,451.35,6.02,1988.89,44.6,637.02,36291.3,6.1,2025.09,-224.67,181.58,4.13,733.4,27.08,406.25,-1324.09,2.54,750.43,-222.66,177.92,0.62,5966.6,77.24,400.57,-96204.14,2.58,5966.98,-31.67,36.69,12.3,44.2,6.65,68.36,-51.95,3.16,195.59,0.0,84.07,58.57,252.01,15.87,84.07,521.97,1.24,3682.18,-25.92,54.55,33.61,203.58,14.27,80.47,-1348.66,1.5,1333.04
1511.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.26,1.07,-1.25,1.19,-0.17,0.04,0.21,2.44,0.0,2.64,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.88,0.03,-185.67,451.35,5.16,2028.62,45.04,637.02,38499.64,5.94,2055.25,-224.67,181.58,4.02,741.12,27.22,406.25,-1484.78,2.52,757.26,-222.66,177.92,0.62,5966.36,77.24,400.57,-96213.64,2.58,5966.74,-31.67,36.69,12.19,43.6,6.6,68.36,-42.89,3.21,192.14,0.0,84.07,58.31,249.48,15.79,84.07,652.92,1.26,3650.03,-25.92,54.55,33.96,199.47,14.12,80.47,-1415.86,1.54,1352.85
1512.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.29,1.07,-1.25,1.19,-0.18,0.04,0.2,2.44,0.0,2.67,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.89,0.03,-185.67,451.35,5.55,2011.35,44.85,637.02,36834.39,6.02,2042.2,-224.67,181.58,4.07,742.92,27.26,406.25,-1566.35,2.51,759.5,-222.66,177.92,0.69,5968.1,77.25,400.57,-97481.46,2.58,5968.58,-31.67,36.69,12.32,42.51,6.52,68.36,-47.41,3.32,194.28,0.0,84.07,58.05,245.61,15.67,84.07,760.22,1.29,3615.5,-25.92,54.55,34.2,199.07,14.11,80.47,-1523.25,1.58,1368.42
1513.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.25,1.06,-1.25,1.19,-0.18,0.04,0.2,2.44,0.0,2.63,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.96,0.03,-185.67,451.35,5.6,2011.97,44.86,637.02,36557.21,6.01,2043.35,-224.67,181.58,4.09,743.31,27.26,406.25,-1583.89,2.51,760.0,-222.66,177.92,0.02,5826.85,76.33,400.57,-108476.1,2.6,5826.85,-31.67,36.69,12.18,41.47,6.44,68.36,-42.42,3.4,189.84,0.0,84.07,57.81,243.67,15.61,84.07,891.82,1.31,3585.13,-25.92,54.55,34.53,195.48,13.98,80.47,-1598.51,1.63,1387.88
1514.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,2.28,1.06,-1.25,1.19,-0.18,0.04,0.2,2.44,0.0,2.67,0.07,-0.67,2.05,-0.09,0.02,0.14,2.73,0.0,2.97,0.03,-185.67,451.35,3.92,1634.77,40.43,637.02,-29657.72,3.56,1650.16,-224.67,181.58,3.91,744.29,27.28,406.25,-1201.89,2.5,759.54,-222.66,177.92,0.65,5653.1,75.19,400.57,-83353.95,2.56,5653.52,-31.67,36.69,11.99,39.2,6.26,68.36,-56.83,3.41,183.04,0.0,84.07,57.54,243.6,15.61,84.07,1038.57,1.33,3554.73,-25.92,54.55,34.79,194.08,13.93,80.47,-1700.84,1.69,1404.49
1515.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,2.28,1.06,-1.25,1.19,-0.19,0.04,0.2,2.44,0.0,2.72,0.07,-0.67,2.05,-0.09,0.02,0.13,2.73,0.0,3.06,0.03,-185.67,451.35,3.99,1633.26,40.41,637.02,-29947.6,3.57,1649.16,-224.67,181.58,3.76,745.51,27.3,406.25,-882.3,2.49,759.61,-222.66,177.92,0.77,5647.13,75.15,400.57,-85131.49,2.56,5647.73,-31.67,36.69,12.12,38.64,6.22,68.36,-64.72,3.49,185.54,0.0,84.07,57.25,242.66,15.58,84.07,1187.42,1.35,3519.81,-25.92,54.55,34.91,194.54,13.95,80.47,-1764.02,1.7,1413.15
1516.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,2.29,1.06,-1.25,1.19,-0.19,0.04,0.2,2.44,0.0,2.69,0.07,-0.67,2.05,-0.09,0.02,0.13,2.73,0.0,3.05,0.03,-185.67,451.35,3.87,1635.77,40.44,637.02,-29436.33,3.55,1650.78,-224.67,181.58,4.26,757.9,27.53,406.25,-1472.54,2.45,776.06,-222.66,177.92,0.63,5619.25,74.96,400.57,-86751.51,2.57,5619.65,-31.67,36.69,12.06,38.22,6.18,68.36,-60.48,3.55,183.64,0.0,84.07,56.93,240.96,15.52,84.07,1330.93,1.38,3482.04,-25.92,54.55,35.2,191.78,13.85,80.47,-1851.37,1.77,1430.83
