Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
1.87244,78.44397,0.78444,0.09075,0.30125,2.72229,-0.00621,2.49514,0.7061,-1.29675,1.89062,-43.7522,-0.43752,0.07303,0.27025,3.18738,-0.00766,2.88902,0.26446,-1.74207,1.35083,7.98511,0.07985,0.11393,0.33754,3.0929,0.02299,4.23077,0.12031,-244.93408,289.55078,282.95898,2.82959,3073.1499,55.436,534.48486,-40398.28516,4.02909,3081.15625,-217.16309,396.30127,-59.75342,-0.59753,900.37469,30.00624,613.46436,7862.0,5.17733,900.73187,-202.88086,190.73486,733.39844,7.33398,2608.61865,51.07464,393.61572,70954.23437,2.80676,2662.40527,-128.14941,40.82031,397.13135,3.97131,106.6107,10.32525,168.96973,26.49616,2.60761,122.38203,0.0,293.93311,6078.35693,60.78357,440.25128,20.98217,293.93311,-6257.77002,2.02916,4134.89307,-28.66211,189.18457,411.73096,4.11731,298.33673,17.27243,217.84668,134.87492,1.71588,315.28894
1.87244,78.57568,0.78576,0.09069,0.30114,2.72229,-0.00656,2.50281,0.7081,-1.29675,1.89062,-44.33655,-0.44337,0.07404,0.2721,3.18738,-0.007,2.81384,0.27061,-1.74207,1.35083,8.79749,0.08797,0.12191,0.34915,3.0929,0.02734,4.07603,0.12965,-244.93408,289.55078,314.08691,3.14087,3082.69067,55.52198,534.48486,-42977.83594,4.01061,3092.55566,-217.16309,396.30127,-57.06787,-0.57068,899.51141,29.99186,613.46436,7810.37549,5.18568,899.83685,-202.88086,190.73486,740.41748,7.40417,2606.646,51.05532,393.61572,70447.61719,2.80797,2661.4668,-128.14941,40.82031,396.78955,3.9679,106.45934,10.31791,168.96973,22.5616,2.60196,122.20355,0.0,293.93311,6125.43945,61.25439,426.21417,20.64495,293.93311,-6294.92773,2.11012,4178.31445,-28.66211,189.18457,428.33252,4.28333,305.10501,17.46725,217.84668,202.99779,1.70983,323.4519
1.87244,78.30493,0.78305,0.09042,0.3007,2.72229,-0.0059,2.50788,0.70359,-1.29675,1.89062,-44.27844,-0.44278,0.07421,0.27241,3.18738,-0.00709,2.80528,0.27027,-1.74207,1.35083,8.96326,0.08963,0.12216,0.34952,3.0929,0.02677,4.04731,0.1302,-244.93408,289.55078,223.57178,2.23572,3079.65625,55.49465,534.48486,-36472.46875,4.00204,3084.65527,-217.16309,396.30127,-184.2041,-1.84204,746.60236,27.32403,613.46436,-7980.29199,3.32618,749.99548,-202.88086,190.73486,725.03662,7.25037,2622.02466,51.20571,393.61572,70491.6875,2.79288,2674.59131,-128.14941,40.82031,388.56201,3.88562,104.31944,10.21369,168.96973,5.44049,2.63707,119.41753,0.0,293.93311,6166.51611,61.66516,409.98523,20.24809,293.93311,-6156.00244,2.18455,4212.57715,-28.66211,189.18457,455.45654,4.55457,319.34256,17.87016,217.84668,559.31396,1.80038,340.08655
1.87244,77.71094,0.77711,0.08863,0.29771,2.72229,-0.00523,2.5429,0.69253,-1.29675,1.89062,-45.11987,-0.4512,0.07226,0.26881,3.18738,-0.00707,2.7709,0.27584,-1.74207,1.35083,9.98315,0.09983,0.12271,0.35029,3.0929,0.0257,3.95934,0.13267,-244.93408,289.55078,135.92529,1.35925,3044.29126,55.17509,534.48486,-31174.6543,4.06501,3046.13867,-217.16309,396.30127,-107.05566,-1.07056,700.44318,26.46589,613.46436,-6435.6958,3.37605,701.58929,-202.88086,190.73486,674.62158,6.74622,2588.40112,50.87633,393.61572,72429.84375,2.86988,2633.91211,-128.14941,40.82031,384.96094,3.84961,102.91397,10.14465,168.96973,-24.62448,2.60752,117.73347,0.0,293.93311,6208.52051,62.08521,396.21964,19.90527,293.93311,-6140.37451,2.28037,4250.79248,-28.66211,189.18457,474.74365,4.74744,327.91711,18.10848,217.84668,675.8988,1.79666,350.45526
1.87244,78.20923,0.78209,0.09173,0.30287,2.72229,-0.00482,2.50291,0.7034,-1.29675,1.89062,-45.31726,-0.45317,0.07227,0.26883,3.18738,-0.00666,2.75975,0.27763,-1.74207,1.35083,10.44836,0.10448,0.12285,0.3505,3.0929,0.02424,3.92045,0.13376,-244.93408,289.55078,153.56445,1.53564,3041.98291,55.15417,534.48486,-32748.61328,4.07356,3044.34082,-217.16309,396.30127,-34.48486,-0.34485,700.54028,26.46772,613.46436,-7005.34863,3.41539,700.65906,-202.88086,190.73486,568.17627,5.68176,2585.64771,50.84927,393.61572,77670.89844,2.92146,2617.93018,-128.14941,40.82031,388.76953,3.8877,104.11537,10.20369,168.96973,-7.88993,2.60387,119.22958,0.0,293.93311,6246.1792,62.46179,376.69211,19.40856,293.93311,-5684.03564,2.30311,4278.16797,-28.66211,189.18457,508.04443,5.08044,341.55493,18.4812,217.84668,852.68719,1.81015,367.36581
1.87244,78.04993,0.7805,0.09186,0.30308,2.72229,-0.0044,2.49278,0.70104,-1.29675,1.89062,-44.94666,-0.44947,0.07531,0.27443,3.18738,-0.00548,2.77479,0.27733,-1.74207,1.35083,10.89587,0.10896,0.12084,0.34761,3.0929,0.0235,3.9951,0.13271,-244.93408,289.55078,206.17676,2.06177,2951.07593,54.32381,534.48486,-25333.5332,4.16514,2955.3269,-217.16309,396.30127,-54.80957,-0.5481,687.86658,26.22721,613.46436,-7195.75,3.4726,688.16705,-202.88086,190.73486,542.23633,5.42236,2597.31519,50.96386,393.61572,79250.36719,2.90967,2626.71729,-128.14941,40.82031,375.85449,3.75854,100.76112,10.03798,168.96973,-38.92286,2.63995,114.88779,0.0,293.93311,6281.87256,62.81873,360.47949,18.9863,293.93311,-5412.73242,2.36774,4306.67187,-28.66211,189.18457,547.03369,5.47034,356.50757,18.88141,217.84668,1022.67328,1.8259,386.4321
1.87244,77.05762,0.77058,0.09086,0.30142,2.72229,-0.0042,2.46703,0.68464,-1.29675,1.89062,-44.94812,-0.44948,0.07531,0.27443,3.18738,-0.00547,2.77469,0.27735,-1.74207,1.35083,11.8092,0.11809,0.1215,0.34857,3.0929,0.02213,3.91395,0.13545,-244.93408,289.55078,247.13135,2.47131,2951.09351,54.32397,534.48486,-28787.63477,4.17019,2957.20166,-217.16309,396.30127,-15.31982,-0.1532,657.5575,25.64288,613.46436,-6094.03711,3.56327,657.58081,-202.88086,190.73486,407.89795,4.07898,2400.09448,48.99076,393.61572,61544.625,2.79537,2416.7312,-128.14941,40.82031,374.8291,3.74829,100.31261,10.01562,168.96973,-50.54493,2.62077,114.36231,0.0,293.93311,6322.02148,63.22021,345.13882,18.57791,293.93311,-5236.28516,2.45691,4341.93457,-28.66211,189.18457,568.85986,5.6886,364.15384,19.08282,217.84668,1013.62781,1.79244,396.51392
1.87244,76.90857,0.76909,0.09052,0.30086,2.72229,-0.00386,2.48101,0.68201,-1.29675,1.89062,-45.05066,-0.45051,0.07548,0.27473,3.18738,-0.00527,2.75923,0.27843,-1.74207,1.35083,12.82068,0.12821,0.12442,0.35273,3.0929,0.02161,3.77957,0.14086,-244.93408,289.55078,351.19629,3.51196,3006.41431,54.83078,534.48486,-33064.37891,4.07415,3018.74902,-217.16309,396.30127,31.06689,0.31067,638.11877,25.26101,613.46436,-6135.12891,3.71827,638.21521,-202.88086,190.73486,291.07666,2.91077,2397.27856,48.96201,393.61572,65960.75,2.85044,2405.75073,-128.14941,40.82031,386.86523,3.86865,105.56081,10.27428,168.96973,88.27597,2.84768,120.5273,0.0,293.93311,6361.85303,63.61853,324.92337,18.02563,293.93311,-4709.17139,2.44873,4372.24072,-28.66211,189.18457,587.26807,5.87268,370.48367,19.24795,217.84668,989.61188,1.76141,404.97195
1.87244,76.9762,0.76976,0.09041,0.30068,2.72229,-0.00403,2.48812,0.68294,-1.29675,1.89062,-44.76306,-0.44763,0.07651,0.2766,3.18738,-0.00559,2.71467,0.27688,-1.74207,1.35083,13.44958,0.1345,0.12441,0.35272,3.0929,0.01989,3.74629,0.1425,-244.93408,289.55078,425.23193,4.25232,2970.43604,54.50171,534.48486,-37376.09766,4.16928,2988.51855,-217.16309,396.30127,9.70459,0.09705,633.66858,25.17278,613.46436,-5821.50391,3.75303,633.6778,-202.88086,190.73486,283.93555,2.83936,2397.76318,48.96696,393.61572,66471.00781,2.85258,2405.82495,-128.14941,40.82031,384.65576,3.84656,104.94829,10.24443,168.96973,82.49091,2.8602,119.74432,0.0,293.93311,6410.46143,64.10461,304.77823,17.4579,293.93311,-4255.03906,2.43457,4414.18018,-28.66211,189.18457,605.74951,6.0575,378.20081,19.44739,217.84668,1039.52075,1.74127,414.89401
1.87244,76.49646,0.76496,0.09081,0.30135,2.72229,-0.00303,2.46362,0.67598,-1.29675,1.89062,-44.31348,-0.44313,0.07739,0.27819,3.18738,-0.00627,2.68867,0.27376,-1.74207,1.35083,14.07654,0.14077,0.12418,0.35239,3.0929,0.01817,3.72645,0.14399,-244.93408,289.55078,394.47021,3.9447,2986.62524,54.65002,534.48486,-35339.19922,4.12256,3002.18726,-217.16309,396.30127,100.46387,1.00464,644.24615,25.382,613.46436,-5599.95361,3.78741,645.25537,-202.88086,190.73486,269.34814,2.69348,2386.50537,48.85187,393.61572,66858.5625,2.88029,2393.76074,-128.14941,40.82031,385.29053,3.85291,105.18039,10.25575,168.96973,86.85541,2.86143,120.02528,0.0,293.93311,6450.67139,64.50671,286.81409,16.93559,293.93311,-3847.41626,2.43389,4447.93066,-28.66211,189.18457,626.81885,6.26819,386.66318,19.66375,217.84668,1076.08997,1.71813,425.9534
1.87244,76.35132,0.76351,0.08983,0.29972,2.72229,-0.00314,2.48643,0.67278,-1.29675,1.89062,-44.21155,-0.44212,0.07706,0.27759,3.18738,-0.00642,2.71299,0.27252,-1.74207,1.35083,14.19092,0.14191,0.12429,0.35255,3.0929,0.01776,3.71439,0.14443,-244.93408,289.55078,462.21924,4.62219,3006.70679,54.83345,534.48486,-40206.06641,4.08507,3028.07251,-217.16309,396.30127,137.146,1.37146,657.4574,25.64093,613.46436,-5835.9624,3.69652,659.33807,-202.88086,190.73486,179.19922,1.79199,2349.55835,48.47224,393.61572,70295.70312,2.98357,2352.76904,-128.14941,40.82031,388.61084,3.88611,106.18639,10.30468,168.96973,99.27959,2.84781,121.28823,0.0,293.93311,6488.00049,64.88,266.77637,16.33329,293.93311,-3220.66211,2.28565,4476.19189,-28.66211,189.18457,653.4668,6.53467,397.2814,19.93192,217.84668,1127.35449,1.69736,439.98328
1.87244,76.4519,0.76452,0.08993,0.29989,2.72229,-0.0034,2.48264,0.67442,-1.29675,1.89062,-44.07336,-0.44073,0.07792,0.27915,3.18738,-0.00633,2.68823,0.27217,-1.74207,1.35083,14.349,0.14349,0.12408,0.35225,3.0929,0.0172,3.71973,0.14467,-244.93408,289.55078,479.79736,4.79797,3000.43726,54.77625,534.48486,-41608.71875,4.1048,3023.45898,-217.16309,396.30127,135.80322,1.35803,657.18256,25.63557,613.46436,-5813.70459,3.69875,659.02655,-202.88086,190.73486,247.7417,2.47742,2334.20703,48.31363,393.61572,66542.96875,2.9812,2340.34424,-128.14941,40.82031,379.38232,3.79382,103.71157,10.18389,168.96973,76.59473,2.89583,118.10466,0.0,293.93311,6521.7041,65.21704,252.23447,15.88189,293.93311,-2916.77441,2.27929,4505.49756,-28.66211,189.18457,688.34229,6.88342,409.62653,20.23923,217.84668,1139.01709,1.678,457.00806
1.87244,76.03064,0.76031,0.08975,0.29957,2.72229,-0.00246,2.48474,0.66781,-1.29675,1.89062,-44.06433,-0.44064,0.07792,0.27914,3.18738,-0.00635,2.68877,0.27209,-1.74207,1.35083,14.24866,0.14249,0.12398,0.35211,3.0929,0.01756,3.73003,0.14428,-244.93408,289.55078,560.30273,5.60303,2935.60718,54.18124,534.48486,-43557.01953,4.25525,2967.00122,-217.16309,396.30127,129.45557,1.29456,655.13483,25.5956,613.46436,-5738.93701,3.71592,656.81049,-202.88086,190.73486,316.16211,3.16162,2325.4624,48.22305,393.61572,62645.21484,2.96705,2335.45801,-128.14941,40.82031,379.26025,3.7926,103.68413,10.18254,168.96973,76.51235,2.89676,118.06797,0.0,293.93311,6557.38525,65.57385,234.05673,15.29891,293.93311,-2368.94897,2.07418,4533.9873,-28.66211,189.18457,726.12305,7.26123,422.98386,20.56657,217.84668,1156.15686,1.66393,475.70938
1.87244,75.78076,0.75781,0.0871,0.29512,2.72229,-0.00394,2.42694,0.66137,-1.29675,1.89062,-43.87756,-0.43878,0.07781,0.27894,3.18738,-0.00676,2.70428,0.27033,-1.74207,1.35083,14.15784,0.14158,0.12399,0.35212,3.0929,0.0179,3.73373,0.14403,-244.93408,289.55078,581.35986,5.8136,2928.89648,54.11928,534.48486,-45225.67969,4.27856,2962.69556,-217.16309,396.30127,117.37061,1.17371,652.32037,25.54056,613.46436,-5555.49951,3.73936,653.69775,-202.88086,190.73486,247.31445,2.47314,2366.8252,48.65003,393.61572,64811.51563,2.9264,2372.94116,-128.14941,40.82031,377.83203,3.77832,103.3904,10.16811,168.96973,76.41045,2.90781,117.66611,0.0,293.93311,6582.4707,65.82471,222.22705,14.90728,293.93311,-2082.78149,2.00441,4555.11963,-28.66211,189.18457,775.73242,7.75732,433.79761,20.82781,217.84668,1000.5824,1.65498,493.97375
1.87244,76.31909,0.76319,0.08964,0.29941,2.72229,-0.00407,2.38311,0.6721,-1.29675,1.89062,-43.82373,-0.43824,0.0782,0.27965,3.18738,-0.00667,2.69686,0.27025,-1.74207,1.35083,14.27856,0.14279,0.1236,0.35157,3.0929,0.01755,3.7501,0.14399,-244.93408,289.55078,583.98437,5.83984,2928.29492,54.11372,534.48486,-45445.85938,4.28086,2962.39941,-217.16309,396.30127,66.71143,0.66711,680.70978,26.09042,613.46436,-6060.74414,3.58336,681.15466,-202.88086,190.73486,370.36133,3.70361,2414.34863,49.13602,393.61572,62020.55859,2.82657,2428.06592,-128.14941,40.82031,367.65137,3.67651,101.36806,10.06817,168.96973,74.91203,2.97896,114.88481,0.0,293.93311,6603.10059,66.03101,213.15709,14.5999,293.93311,-1896.4917,1.97936,4573.25146,-28.66211,189.18457,824.8291,8.24829,444.84207,21.09128,217.84668,835.68213,1.64608,512.87646
1.87244,76.35925,0.76359,0.08959,0.29931,2.72229,-0.00417,2.38698,0.67266,-1.29675,1.89062,-44.19067,-0.44191,0.07822,0.27968,3.18738,-0.00593,2.68061,0.2735,-1.74207,1.35083,14.64514,0.14645,0.12375,0.35178,3.0929,0.01632,3.7257,0.14519,-244.93408,289.55078,546.93604,5.46936,2956.97437,54.37807,534.48486,-43967.43359,4.20272,2986.88867,-217.16309,396.30127,-25.5127,-0.25513,688.35095,26.23644,613.46436,-6175.10693,3.52573,688.41602,-202.88086,190.73486,479.98047,4.7998,2426.97314,49.26432,393.61572,57461.79688,2.76578,2450.01099,-128.14941,40.82031,372.93701,3.72937,102.81871,10.13996,168.96973,88.95254,2.94745,116.72692,0.0,293.93311,6605.07812,66.05078,212.40338,14.57407,293.93311,-1887.552,1.98459,4575.10986,-28.66211,189.18457,878.78418,8.78784,451.87903,21.25745,217.84668,571.4126,1.64085,529.1051
1.87244,76.0531,0.76053,0.08791,0.2965,2.72229,-0.00412,2.42966,0.66632,-1.29675,1.89062,-43.77002,-0.4377,0.07626,0.27616,3.18738,-0.00604,2.77109,0.26785,-1.74207,1.35083,15.10486,0.15105,0.12226,0.34965,3.0929,0.01523,3.78185,0.14507,-244.93408,289.55078,451.9043,4.51904,3047.03125,55.19992,534.48486,-43955.07813,4.02731,3067.45435,-217.16309,396.30127,35.40039,0.354,708.81342,26.62355,613.46436,-6371.18262,3.45404,708.93842,-202.88086,190.73486,344.72656,3.44727,2505.32495,50.05322,393.61572,57879.19922,2.78029,2517.20874,-128.14941,40.82031,380.07812,3.80078,104.44895,10.22003,168.96973,95.57302,2.89649,118.89488,0.0,293.93311,6600.40283,66.00403,213.63901,14.61639,293.93311,-1882.41968,1.96372,4570.17139,-28.66211,189.18457,935.10742,9.35107,458.10837,21.40347,217.84668,300.92596,1.64073,545.55103
1.87244,76.60681,0.76607,0.09272,0.30449,2.72229,-0.00207,2.48839,0.67958,-1.29675,1.89062,-43.96265,-0.43963,0.0757,0.27514,3.18738,-0.00574,2.79847,0.26897,-1.74207,1.35083,15.62122,0.15621,0.12195,0.34922,3.0929,0.01369,3.77792,0.14635,-244.93408,289.55078,390.80811,3.90808,3024.39917,54.99454,534.48486,-39589.83594,4.07033,3039.6731,-217.16309,396.30127,52.73438,0.52734,696.15503,26.38475,613.46436,-6030.2002,3.5161,696.43311,-202.88086,190.73486,508.72803,5.08728,2718.45166,52.13877,393.61572,76827.6875,2.9329,2744.33252,-128.14941,40.82031,384.36279,3.84363,105.32907,10.26299,168.96973,95.84662,2.86428,120.10257,0.0,293.93311,6621.94824,66.21948,205.58377,14.33819,293.93311,-1767.03296,1.9804,4590.60449,-28.66211,189.18457,988.67187,9.88672,461.28653,21.47758,217.84668,-39.46165,1.63857,559.03369
1.87244,76.45703,0.76457,0.09328,0.30542,2.72229,-0.00182,2.46226,0.67785,-1.29675,1.89062,-44.22327,-0.44223,0.075,0.27386,3.18738,-0.00533,2.83202,0.27057,-1.74207,1.35083,16.0498,0.1605,0.124,0.35214,3.0929,0.01304,3.66669,0.14976,-244.93408,289.55078,337.58545,3.37585,3029.51099,55.04099,534.48486,-35170.44141,4.04875,3040.90747,-217.16309,396.30127,59.69238,0.59692,701.09686,26.47823,613.46436,-5911.97998,3.49568,701.45288,-202.88086,190.73486,581.84814,5.81848,2709.49585,52.05282,393.61572,71933.85937,2.91933,2743.35059,-128.14941,40.82031,403.10059,4.03101,110.6904,10.52095,168.96973,166.6252,2.84141,126.93938,0.0,293.93311,6639.68506,66.39685,199.30286,14.11747,293.93311,-1693.99048,2.01409,4607.8457,-28.66211,189.18457,1034.22852,10.34229,460.7684,21.46552,217.84668,-432.75977,1.64175,567.73126
1.87244,76.27478,0.76275,0.09265,0.30438,2.72229,-0.00149,2.48902,0.67443,-1.29675,1.89062,-44.30017,-0.443,0.0749,0.27368,3.18738,-0.00517,2.83661,0.27115,-1.74207,1.35083,16.45642,0.16456,0.12315,0.35093,3.0929,0.01184,3.69827,0.15023,-244.93408,289.55078,284.85107,2.84851,3050.17407,55.22838,534.48486,-31335.13672,3.99133,3058.28809,-217.16309,396.30127,105.65186,1.05652,733.46558,27.08257,613.46436,-4948.50342,3.42526,734.58167,-202.88086,190.73486,524.4751,5.24475,2779.85596,52.72434,393.61572,69714.42969,2.8779,2807.36304,-128.14941,40.82031,414.44092,4.14441,113.04548,10.63229,168.96973,168.8943,2.76989,130.22162,0.0,293.93311,6647.43652,66.47437,197.01505,14.0362,293.93311,-1688.26636,2.04721,4615.85742,-28.66211,189.18457,1083.03223,10.83032,463.95895,21.53971,217.84668,-803.49609,1.64281,581.25482
1.87244,76.20154,0.76202,0.09245,0.30405,2.72229,-0.00133,2.49841,0.67312,-1.29675,1.89062,-44.50854,-0.44509,0.0736,0.27129,3.18738,-0.00534,2.87774,0.2717,-1.74207,1.35083,17.09229,0.17092,0.12406,0.35222,3.0929,0.01022,3.63867,0.15327,-244.93408,289.55078,207.70264,2.07703,3206.91504,56.62963,534.48486,-49125.59375,3.95853,3211.22876,-217.16309,396.30127,-37.8418,-0.37842,932.46057,30.53622,613.46436,-29445.76172,6.56204,932.60358,-202.88086,190.73486,626.58691,6.26587,2876.98218,53.63751,393.61572,70640.32812,2.76648,2916.24341,-128.14941,40.82031,420.78857,4.20789,114.31297,10.69172,168.96973,166.86777,2.72683,132.01929,0.0,293.93311,6673.52295,66.73523,191.64133,13.84346,293.93311,-1712.94751,2.13113,4645.23291,-28.66211,189.18457,1126.85547,11.26855,462.94073,21.51606,217.84668,-1200.63257,1.65367,589.92102
1.87244,75.96423,0.75964,0.09393,0.30648,2.72229,-0.00139,2.45618,0.67098,-1.29675,1.89062,-44.98779,-0.44988,0.07323,0.27061,3.18738,-0.00458,2.88121,0.27562,-1.74207,1.35083,17.62646,0.17626,0.12575,0.35461,3.0929,0.009,3.54908,0.15682,-244.93408,289.55078,187.13379,1.87134,3208.31616,56.642,534.48486,-47175.20313,3.95125,3211.81909,-217.16309,396.30127,-11.41357,-0.11414,937.05896,30.61142,613.46436,-30080.73828,6.53624,937.07166,-202.88086,190.73486,692.13867,6.92139,2873.05835,53.60092,393.61572,65708.15625,2.75136,2920.96436,-128.14941,40.82031,444.16504,4.44165,121.45383,11.02061,168.96973,279.72958,2.75954,141.18211,0.0,293.93311,6680.79834,66.80798,189.14406,13.75296,293.93311,-1689.25293,2.15865,4652.45166,-28.66211,189.18457,1172.35107,11.72351,459.58347,21.4379,217.84668,-1576.21497,1.673,597.02417
1.87244,75.6554,0.75655,0.09317,0.30524,2.72229,-0.00074,2.48786,0.66555,-1.29675,1.89062,-44.80945,-0.44809,0.07354,0.27119,3.18738,-0.00492,2.86473,0.27433,-1.74207,1.35083,17.96277,0.17963,0.12513,0.35374,3.0929,0.00791,3.57413,0.1574,-244.93408,289.55078,90.63721,0.90637,3182.43311,56.41306,534.48486,-40691.78906,3.98623,3183.25415,-217.16309,396.30127,50.72021,0.5072,978.60632,31.28268,613.46436,-29182.89063,6.25064,978.86328,-202.88086,190.73486,646.91162,6.46912,2957.87012,54.3863,393.61572,57504.51953,2.78893,2999.71997,-128.14941,40.82031,461.12061,4.61121,125.30653,11.19404,168.96973,294.81067,2.67865,146.56973,0.0,293.93311,6696.13037,66.9613,184.65157,13.58866,293.93311,-1667.48059,2.22311,4668.46826,-28.66211,189.18457,1226.58691,12.26587,457.95331,21.39984,217.84668,-1920.19373,1.69155,608.40491
1.87244,75.67334,0.75673,0.09325,0.30537,2.72229,-0.00076,2.4846,0.6659,-1.29675,1.89062,-45.38464,-0.45385,0.07401,0.27204,3.18738,-0.00415,2.82421,0.27998,-1.74207,1.35083,19.12561,0.19126,0.13369,0.36564,3.0929,0.01205,3.55855,0.17027,-244.93408,289.55078,-50.84229,-0.50842,3179.54126,56.38742,534.48486,-34273.98828,3.96964,3179.80005,-217.16309,396.30127,15.07568,0.15076,1007.64508,31.74343,613.46436,-30008.43945,5.96707,1007.66779,-202.88086,190.73486,726.5625,7.26562,3064.33594,55.35645,393.61572,62245.64844,2.71543,3117.125,-128.14941,40.82031,473.16895,4.73169,127.79739,11.30475,168.96973,292.06308,2.61026,150.18629,0.0,293.93311,6727.02637,67.27026,176.80975,13.29698,293.93311,-1611.99487,2.28901,4702.09863,-28.66211,189.18457,1273.65723,12.73657,454.1254,21.31022,217.84668,-2280.12427,1.7182,616.3457
1.87244,75.41992,0.7542,0.09503,0.30828,2.72229,-0.00103,2.44642,0.66385,-1.29675,1.89062,-45.47559,-0.45476,0.0741,0.27222,3.18738,-0.00396,2.81413,0.28091,-1.74207,1.35083,19.69006,0.1969,0.13751,0.37082,3.0929,0.01214,3.4276,0.17627,-244.93408,289.55078,-130.61523,-1.30615,3160.32178,56.21674,534.48486,-28304.02539,4.00139,3162.02832,-217.16309,396.30127,20.69092,0.20691,1006.8985,31.73166,613.46436,-30170.23438,5.98252,1006.94122,-202.88086,190.73486,804.80957,8.0481,3027.0415,55.01855,393.61572,57626.87109,2.7452,3091.81323,-128.14941,40.82031,504.67529,5.04675,135.7507,11.65121,168.96973,396.26813,2.64147,161.22043,0.0,293.93311,6745.86182,67.45862,171.4341,13.09328,293.93311,-1578.61548,2.36878,4722.1001,-28.66211,189.18457,1316.82129,13.16821,448.27618,21.17253,217.84668,-2603.91479,1.75453,621.67798
1.87244,75.28857,0.75289,0.09491,0.30807,2.72229,-0.00067,2.45228,0.66174,-1.29675,1.89062,-45.177,-0.45177,0.07392,0.27188,3.18738,-0.00454,2.83591,0.27802,-1.74207,1.35083,20.21448,0.20214,0.13886,0.37264,3.0929,0.01059,3.36066,0.17972,-244.93408,289.55078,-218.20068,-2.18201,3168.33252,56.28794,534.48486,-21724.05469,3.97554,3173.09448,-217.16309,396.30127,104.18701,1.04187,1082.80847,32.90606,613.46436,-26156.38672,5.74652,1083.89392,-202.88086,190.73486,737.12158,7.37122,3115.60229,55.81758,393.61572,54398.14063,2.70596,3169.93726,-128.14941,40.82031,531.71387,5.31714,139.26909,11.80123,168.96973,368.47763,2.57002,167.54109,0.0,293.93311,6763.09814,67.63098,168.77345,12.99128,293.93311,-1622.97156,2.45781,4742.72363,-28.66211,189.18457,1366.56494,13.66565,443.62952,21.06252,217.84668,-2929.17285,1.78921,630.37952
1.87244,75.67053,0.75671,0.09684,0.31119,2.72229,-0.00089,2.39805,0.66944,-1.29675,1.89062,-44.9613,-0.44961,0.07321,0.27058,3.18738,-0.00482,2.88842,0.27536,-1.74207,1.35083,20.71362,0.20714,0.13956,0.37358,3.0929,0.00889,3.32189,0.18247,-244.93408,289.55078,-271.97266,-2.71973,3115.31812,55.81503,534.48486,-20964.4707,4.07283,3122.71631,-217.16309,396.30127,78.97949,0.78979,1106.17932,33.25927,613.46436,-26993.81836,5.57252,1106.80286,-202.88086,190.73486,845.27588,8.45276,3236.71729,56.89215,393.61572,57427.34375,2.62423,3308.16626,-128.14941,40.82031,551.18408,5.51184,142.02589,11.91746,168.96973,334.0491,2.49725,172.40627,0.0,293.93311,6780.84717,67.80847,165.75053,12.87441,293.93311,-1659.44385,2.5574,4763.74023,-28.66211,189.18457,1419.0918,14.19092,439.45526,20.96319,217.84668,-3237.80249,1.82642,640.8374
1.87244,75.79358,0.75794,0.09594,0.30974,2.72229,-0.00075,2.41673,0.6704,-1.29675,1.89062,-45.2998,-0.453,0.07409,0.27219,3.18738,-0.00434,2.82357,0.2793,-1.74207,1.35083,21.51355,0.21514,0.14081,0.37525,3.0929,0.00695,3.27134,0.18709,-244.93408,289.55078,-362.54883,-3.62549,3133.12183,55.9743,534.48486,-14595.05469,4.0279,3146.26685,-217.16309,396.30127,54.62646,0.54626,1085.17468,32.94199,613.46436,-27588.14063,5.69612,1085.47314,-202.88086,190.73486,939.02588,9.39026,3268.5127,57.17091,393.61572,51147.84375,2.56916,3356.68896,-128.14941,40.82031,581.17676,5.81177,150.51025,12.26826,168.96973,449.89001,2.52114,184.28693,0.0,293.93311,6778.21045,67.7821,166.28409,12.89512,293.93311,-1654.45374,2.53871,4760.69824,-28.66211,189.18457,1465.66162,14.65662,433.11005,20.8113,217.84668,-3530.01636,1.87412,647.92633
