Seq,Ax_min,Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
4484.0,-2.03333,0.16614,-77.58032,-0.7758,0.01152,0.10735,2.19946,0.00043,6.72327,0.61339,-1.05005,1.79382,54.56213,0.54562,0.03102,0.17612,2.84387,-0.00332,4.88218,0.32872,-1.47729,1.24475,-31.0116,-0.31012,0.04046,0.20115,2.72205,0.00087,3.60175,0.13663,-482.36084,337.76855,263.30566,2.63306,1750.98035,41.84472,820.12939,-145023.09375,15.51631,1757.91296,-172.9126,217.77344,372.00928,3.72009,436.50656,20.89274,390.68604,11935.73242,6.9685,450.3457,-224.97559,200.07324,297.85156,2.97852,427.10486,20.66652,425.04883,-8803.94727,5.56336,435.97644,-29.41895,22.27783,-1859.16748,-18.59167,3.71734,1.92804,51.69678,-3.26862,3.71314,349.36774,0.0,81.49414,6982.08008,69.8208,7.01705,2.64897,81.49414,-26.00914,5.83711,4881.96191,-7.55615,41.11328,1574.56055,15.74561,6.63916,2.57666,48.66943,3.78557,2.61826,254.56326
4485.0,-2.03333,0.16614,-77.56995,-0.7757,0.01151,0.10728,2.19946,0.00043,6.73851,0.61322,-1.05005,1.79382,54.26282,0.54263,0.03039,0.17434,2.84387,-0.00321,4.99782,0.32484,-1.47729,1.24475,-30.9082,-0.30908,0.04049,0.20123,2.72205,0.00075,3.59394,0.13602,-482.36084,337.76855,259.46045,2.5946,1749.91577,41.83199,820.12939,-144843.40625,15.52778,1756.64795,-172.9126,217.77344,378.72314,3.78723,435.8797,20.87773,390.68604,11853.02246,6.97153,450.22278,-224.97559,200.07324,301.2085,3.01208,426.93036,20.66229,425.04883,-8846.17773,5.57439,436.00305,-29.41895,22.27783,-1855.16357,-18.55164,3.68644,1.92001,51.69678,-3.53495,3.79685,347.84961,0.0,81.49414,6983.69141,69.83691,6.9988,2.64552,81.49414,-26.32195,5.90129,4884.19385,-7.55615,41.11328,1580.24902,15.80249,6.64026,2.57687,48.66943,3.11263,2.6,256.35898
4486.0,-2.03333,0.16614,-77.52551,-0.77526,0.01155,0.10747,2.19946,0.00041,6.68692,0.61257,-1.05005,1.79382,54.13647,0.54136,0.0304,0.17435,2.84387,-0.0031,4.97852,0.32347,-1.47729,1.24475,-30.63062,-0.30631,0.04079,0.20196,2.72205,0.00049,3.5457,0.13461,-482.36084,337.76855,294.7998,2.948,1719.55017,41.46746,820.12939,-144615.3125,16.1059,1728.24121,-172.9126,217.77344,401.42822,4.01428,436.24249,20.88642,390.68604,11585.69531,6.90451,452.3569,-224.97559,200.07324,296.63086,2.96631,425.95523,20.63868,425.04883,-8803.43555,5.58976,434.75415,-29.41895,22.27783,-1853.52783,-18.53528,3.65732,1.91241,51.69678,-3.66531,3.8688,347.21384,0.0,81.49414,6984.17969,69.8418,6.99758,2.64529,81.49414,-26.42394,5.91386,4884.875,-7.55615,41.11328,1583.75244,15.83752,6.62275,2.57347,48.66943,2.52969,2.60225,257.44992
4487.0,-2.03333,0.16614,-77.59363,-0.77594,0.01151,0.1073,2.19946,0.00043,6.73635,0.61359,-1.05005,1.79382,54.33081,0.54331,0.03007,0.17341,2.84387,-0.00322,5.10256,0.32526,-1.47729,1.24475,-30.3291,-0.30329,0.04022,0.20054,2.72205,0.00027,3.62181,0.1322,-482.36084,337.76855,209.77783,2.09778,1671.99902,40.89008,820.12939,-143820.90625,16.77151,1676.3999,-172.9126,217.77344,368.83545,3.68835,432.785,20.80349,390.68604,11896.5,7.08615,446.38904,-224.97559,200.07324,272.94922,2.72949,411.14426,20.27669,425.04883,-9233.99902,5.75329,418.59436,-29.41895,22.27783,-1853.40576,-18.53406,3.65822,1.91265,51.69678,-3.6782,3.86824,347.16946,0.0,81.49414,6984.14307,69.84143,6.99679,2.64514,81.49414,-26.41752,5.91437,4884.82275,-7.55615,41.11328,1586.04736,15.86047,6.59174,2.56744,48.66943,2.13644,2.61934,258.14636
4488.0,-2.03333,0.16614,-77.63049,-0.7763,0.01153,0.10738,2.19946,0.00045,6.7217,0.61418,-1.05005,1.79382,54.21777,0.54218,0.03003,0.17329,2.84387,-0.00312,5.10104,0.32399,-1.47729,1.24475,-30.43689,-0.30437,0.04021,0.20052,2.72205,0.0004,3.62422,0.13285,-482.36084,337.76855,181.09131,1.81091,1665.73157,40.81337,820.12939,-142546.35938,16.83727,1669.01099,-172.9126,217.77344,343.13965,3.4314,429.29776,20.7195,390.68604,12150.87109,7.26081,441.07236,-224.97559,200.07324,287.71973,2.8772,409.0,20.22375,425.04883,-9384.29785,5.8439,417.27814,-29.41895,22.27783,-1851.50146,-18.51501,3.67846,1.91793,51.69678,-3.85438,3.85055,346.48419,0.0,81.49414,6985.40039,69.854,7.03994,2.65329,81.49414,-26.56621,5.87479,4886.62207,-7.55615,41.11328,1589.34326,15.89343,6.46087,2.54182,48.66943,1.97038,2.6783,259.06207
4489.0,-2.03333,0.16614,-77.67603,-0.77676,0.01155,0.10746,2.19946,0.00046,6.70793,0.6149,-1.05005,1.79382,53.95483,0.53955,0.02976,0.17252,2.84387,-0.00295,5.14462,0.32088,-1.47729,1.24475,-30.66687,-0.30667,0.03993,0.19982,2.72205,0.00062,3.6725,0.13397,-482.36084,337.76855,179.50439,1.79504,1665.8501,40.81483,820.12939,-142467.8125,16.83162,1669.073,-172.9126,217.77344,330.50537,3.30505,428.6297,20.70337,390.68604,12305.76953,7.31676,439.55316,-224.97559,200.07324,290.40527,2.90405,408.90042,20.22129,425.04883,-9416.92676,5.85278,417.33386,-29.41895,22.27783,-1850.15869,-18.50159,3.69885,1.92324,51.69678,-3.9737,3.82664,346.00751,0.0,81.49414,6986.79199,69.86792,7.07799,2.66045,81.49414,-26.77616,5.845,4888.60449,-7.55615,41.11328,1590.61279,15.90613,6.43499,2.53673,48.66943,1.76949,2.6958,259.43988
4490.0,-2.03333,0.16614,-77.68469,-0.77685,0.01155,0.10748,2.19946,0.00046,6.70356,0.61504,-1.05005,1.79382,53.80737,0.53807,0.03016,0.17367,2.84387,-0.00291,5.01133,0.31968,-1.47729,1.24475,-30.85681,-0.30857,0.04006,0.20014,2.72205,0.00083,3.65373,0.13527,-482.36084,337.76855,207.4585,2.07458,1666.23621,40.81956,820.12939,-143809.9375,16.88153,1670.54028,-172.9126,217.77344,361.08398,3.61084,438.81448,20.9479,390.68604,12233.77246,6.95718,451.85257,-224.97559,200.07324,287.47559,2.87476,409.27371,20.23051,425.04883,-9384.59961,5.83573,417.53772,-29.41895,22.27783,-1849.69482,-18.49695,3.71306,1.92693,51.69678,-3.99238,3.80772,345.85007,0.0,81.49414,6987.79297,69.87793,7.12345,2.66898,81.49414,-26.83206,5.80148,4890.04834,-7.55615,41.11328,1591.68701,15.91687,6.41808,2.53339,48.66943,1.58545,2.70752,259.76483
4491.0,-2.03333,0.16614,-77.66125,-0.77661,0.01155,0.10746,2.19946,0.00046,6.70649,0.61467,-1.05005,1.79382,53.66272,0.53663,0.03011,0.17353,2.84387,-0.00279,5.00908,0.31808,-1.47729,1.24475,-30.75488,-0.30755,0.04039,0.20097,2.72205,0.00079,3.60391,0.13497,-482.36084,337.76855,229.37012,2.2937,1672.80823,40.89998,820.12939,-144733.29688,16.79595,1678.0697,-172.9126,217.77344,381.89697,3.81897,445.71558,21.11198,390.68604,12151.79102,6.71893,460.3002,-224.97559,200.07324,269.47021,2.6947,412.72699,20.31568,425.04883,-9226.85937,5.70615,419.9884,-29.41895,22.27783,-1847.76611,-18.47766,3.78156,1.94462,51.69678,-4.00878,3.73172,345.20547,0.0,81.49414,6988.5498,69.8855,7.15769,2.67539,81.49414,-26.87695,5.76901,4891.14014,-7.55615,41.11328,1592.48047,15.9248,6.42142,2.53405,48.66943,1.43494,2.70357,260.02081
4492.0,-2.03333,0.16614,-77.64905,-0.77649,0.01152,0.10732,2.19946,0.00046,6.7332,0.61445,-1.05005,1.79382,53.59131,0.53591,0.03034,0.1742,2.84387,-0.00278,4.93803,0.31755,-1.47729,1.24475,-30.79492,-0.30795,0.04037,0.20093,2.72205,0.00083,3.60765,0.1352,-482.36084,337.76855,263.06152,2.63062,1681.55469,41.00676,820.12939,-146162.60938,16.6938,1688.47485,-172.9126,217.77344,372.7417,3.72742,445.47888,21.10637,390.68604,12271.80273,6.74855,459.37262,-224.97559,200.07324,275.14648,2.75146,409.02609,20.22439,425.04883,-9115.39844,5.77495,416.59665,-29.41895,22.27783,-1848.42529,-18.48425,3.76113,1.93936,51.69678,-3.98242,3.75768,345.42868,0.0,81.49414,6990.03906,69.90039,7.23999,2.69072,81.49414,-26.84915,5.69484,4893.30469,-7.55615,41.11328,1593.87207,15.93872,6.43633,2.53699,48.66943,1.18526,2.68986,260.47916
4493.0,-2.03333,0.16614,-77.65222,-0.77652,0.01152,0.10733,2.19946,0.00046,6.72979,0.61451,-1.05005,1.79382,53.74414,0.53744,0.03038,0.17429,2.84387,-0.00291,4.94703,0.31922,-1.47729,1.24475,-30.43286,-0.30433,0.0406,0.2015,2.72205,0.00052,3.5704,0.13322,-482.36084,337.76855,241.1499,2.4115,1682.75244,41.02137,820.12939,-145088.0625,16.62507,1688.56848,-172.9126,217.77344,373.41309,3.73413,445.45633,21.10584,390.68604,12262.88867,6.74757,459.40009,-224.97559,200.07324,288.14697,2.88147,410.04739,20.24963,425.04883,-9263.61816,5.77534,418.35022,-29.41895,22.27783,-1846.13037,-18.4613,3.87111,1.96751,51.69678,-3.81966,3.67469,344.6908,0.0,81.49414,6991.46729,69.91467,7.29288,2.70053,81.49414,-27.00633,5.64929,4895.35449,-7.55615,41.11328,1595.61768,15.95618,6.44829,2.53935,48.66943,0.86733,2.67867,261.04791
4494.0,-2.03333,0.16614,-77.83594,-0.77836,0.01207,0.10988,2.19946,0.00038,6.38448,0.61792,-1.05005,1.79382,53.349,0.53349,0.03232,0.17977,2.84387,-0.00341,4.69199,0.31693,-1.47729,1.24475,-30.74756,-0.30748,0.0415,0.20372,2.72205,0.00064,3.46852,0.13605,-482.36084,337.76855,248.90137,2.48901,1684.05225,41.0372,820.12939,-145461.98438,16.61538,1690.24792,-172.9126,217.77344,353.88184,3.53882,450.07156,21.21489,390.68604,12424.83008,6.66821,462.59488,-224.97559,200.07324,290.83252,2.90833,410.08539,20.25056,425.04883,-9296.56152,5.7802,418.54367,-29.41895,22.27783,-1845.1416,-18.45142,3.93446,1.98355,51.69678,-3.62856,3.65282,344.38919,0.0,81.49414,6993.42041,69.9342,7.38242,2.71706,81.49414,-27.10975,5.57227,4898.17529,-7.55615,41.11328,1595.50781,15.95508,6.44552,2.5388,48.66943,0.88333,2.68085,261.0101
4495.0,-2.03333,0.16614,-77.9248,-0.77925,0.01202,0.10965,2.19946,0.00041,6.44629,0.61925,-1.05005,1.79382,53.13989,0.5314,0.03248,0.18021,2.84387,-0.00324,4.62331,0.31486,-1.47729,1.24475,-30.83484,-0.30835,0.04132,0.20328,2.72205,0.00072,3.49788,0.1364,-482.36084,337.76855,327.14844,3.27148,1628.15723,40.35043,820.12939,-145157.34375,17.82903,1638.86011,-172.9126,217.77344,325.07324,3.25073,438.38297,20.9376,390.68604,12393.29785,7.02765,448.9502,-224.97559,200.07324,372.07031,3.7207,371.23117,19.26736,425.04883,-7514.71289,5.99915,385.07474,-29.41895,22.27783,-1842.78564,-18.42786,4.05127,2.01278,51.69678,-3.44375,3.57274,343.63715,0.0,81.49414,6994.59229,69.94592,7.43521,2.72676,81.49414,-27.18784,5.52679,4899.86719,-7.55615,41.11328,1598.7915,15.98792,6.49692,2.54891,48.66943,0.39469,2.64467,262.11038
4496.0,-2.03333,0.16614,-78.00818,-0.78008,0.01228,0.11083,2.19946,0.00038,6.27478,0.62081,-1.05005,1.79382,52.64087,0.52641,0.03087,0.17569,2.84387,-0.00346,4.74971,0.30797,-1.47729,1.24475,-30.6582,-0.30658,0.04054,0.20134,2.72205,0.00078,3.57683,0.13453,-482.36084,337.76855,402.58789,4.02588,1596.49854,39.95621,820.12939,-146736.70313,18.66965,1612.70691,-172.9126,217.77344,354.79736,3.54797,437.21472,20.90968,390.68604,12071.99414,6.98643,449.80286,-224.97559,200.07324,365.53955,3.6554,372.82501,19.30868,425.04883,-7471.69434,5.93754,386.18683,-29.41895,22.27783,-1838.41553,-18.38416,4.19831,2.04898,51.69678,-3.40482,3.48768,342.17548,0.0,81.49414,6996.28906,69.96289,7.49397,2.73751,81.49414,-27.40301,5.48123,4902.2998,-7.55615,41.11328,1603.4668,16.03467,6.49676,2.54887,48.66943,-0.26108,2.64446,263.60739
4497.0,-2.03333,0.16614,-77.92004,-0.7792,0.01237,0.11124,2.19946,0.00035,6.18139,0.61953,-1.05005,1.79382,52.99524,0.52995,0.03162,0.17783,2.84387,-0.00356,4.63991,0.31247,-1.47729,1.24475,-30.20801,-0.30208,0.04069,0.20172,2.72205,0.00046,3.55232,0.13194,-482.36084,337.76855,396.11816,3.96118,1596.92065,39.96149,820.12939,-146429.5,18.64491,1612.61218,-172.9126,217.77344,356.38428,3.56384,437.13867,20.90786,390.68604,12051.46582,6.98485,449.83969,-224.97559,200.07324,357.05566,3.57056,373.67102,19.33057,425.04883,-7384.55078,5.89315,386.41983,-29.41895,22.27783,-1834.21631,-18.34216,4.29808,2.07318,51.69678,-3.57714,3.42223,340.733,0.0,81.49414,6996.71631,69.96716,7.50377,2.7393,81.49414,-27.48208,5.47572,4902.90771,-7.55615,41.11328,1611.59668,16.11597,6.45926,2.54151,48.66943,-0.48485,2.64838,266.18369
4498.0,-2.03333,0.16614,-77.70215,-0.77702,0.01283,0.11328,2.19946,0.00037,5.8555,0.6166,-1.05005,1.79382,53.72241,0.53722,0.03565,0.18882,2.84387,-0.00166,5.03445,0.32426,-1.47729,1.24475,-29.73413,-0.29734,0.04128,0.20318,2.72205,0.0002,3.48937,0.12969,-482.36084,337.76855,400.87891,4.00879,1596.58777,39.95732,820.12939,-146655.57813,18.66364,1612.65869,-172.9126,217.77344,550.1709,5.50171,790.37219,28.11356,390.68604,74965.28906,21.60482,820.64111,-224.97559,200.07324,294.6167,2.94617,412.22934,20.30343,425.04883,-9042.8252,5.59637,420.90915,-29.41895,22.27783,-1835.09521,-18.35095,4.27041,2.0665,51.69678,-3.53121,3.45177,341.02786,0.0,81.49414,6995.28809,69.95288,7.47156,2.73342,81.49414,-27.22301,5.49299,4900.87695,-7.55615,41.11328,1616.82129,16.16821,6.5634,2.56191,48.66943,-0.99326,2.60638,267.97458
4499.0,-2.03333,0.16614,-77.54712,-0.77547,0.01266,0.11254,2.19946,0.00033,5.98011,0.61402,-1.05005,1.79382,54.13586,0.54136,0.03428,0.18515,2.84387,-0.00158,5.30404,0.32735,-1.47729,1.24475,-29.48279,-0.29483,0.04052,0.2013,2.72205,0.0001,3.58487,0.12745,-482.36084,337.76855,303.77197,3.03772,1532.84058,39.15151,820.12939,-147524.85938,19.81877,1542.06885,-172.9126,217.77344,525.20752,5.25208,789.68951,28.10142,390.68604,75516.65625,21.76232,817.2738,-224.97559,200.07324,362.91504,3.62915,371.01309,19.2617,425.04883,-7183.38135,5.82649,384.18387,-29.41895,22.27783,-1834.66797,-18.34668,4.27913,2.06861,51.69678,-3.57245,3.44206,340.87976,0.0,81.49414,6994.90967,69.9491,7.46268,2.73179,81.49414,-27.154,5.49823,4900.33887,-7.55615,41.11328,1617.98096,16.17981,6.58025,2.5652,48.66943,-1.19962,2.59489,268.36658
4500.0,-2.03333,0.16614,-77.92322,-0.77923,0.01139,0.1067,2.19946,1e-05,6.15137,0.61859,-1.05005,1.79382,54.05469,0.54055,0.03405,0.18453,2.84387,-0.00154,5.36309,0.32624,-1.47729,1.24475,-29.99292,-0.29993,0.03722,0.19294,2.72205,-0.00123,3.43307,0.12718,-482.36084,337.76855,281.31104,2.81311,1531.79675,39.13818,820.12939,-146524.26563,19.78937,1539.71094,-172.9126,217.77344,521.3623,5.21362,788.09009,28.07294,390.68604,75557.60937,21.8672,815.27197,-224.97559,200.07324,389.22119,3.89221,365.99988,19.13112,425.04883,-7357.04248,6.02457,381.14932,-29.41895,22.27783,-1830.29785,-18.30298,4.24517,2.06038,51.69678,-3.90281,3.51505,339.24414,0.0,81.49414,7000.97656,70.00977,7.31572,2.70476,81.49414,-27.67371,5.78707,4908.68311,-7.55615,41.11328,1618.98193,16.18982,6.59372,2.56782,48.66943,-1.38131,2.58592,268.70404
4501.0,-2.03333,0.16614,-78.13208,-0.78132,0.01173,0.1083,2.19946,2e-05,5.88523,0.62219,-1.05005,1.79382,53.41345,0.53413,0.03647,0.19098,2.84387,-0.00221,5.14233,0.32177,-1.47729,1.24475,-30.56079,-0.30561,0.0385,0.19623,2.72205,-0.00126,3.35057,0.1319,-482.36084,337.76855,312.56104,3.12561,1518.03906,38.96202,820.12939,-147423.32813,20.22071,1527.80908,-172.9126,217.77344,532.34863,5.32349,781.20599,27.95006,390.68604,75625.84375,22.17704,809.54541,-224.97559,200.07324,410.33936,4.10339,370.52417,19.249,425.04883,-7494.11572,5.93894,387.36206,-29.41895,22.27783,-1824.29199,-18.24292,4.18933,2.04679,51.69678,-4.08219,3.60529,336.99341,0.0,81.49414,7005.07812,70.05078,7.25276,2.69309,81.49414,-28.32504,5.96384,4914.36523,-7.55615,41.11328,1620.8374,16.20837,6.65079,2.57891,48.66943,-1.60235,2.55256,269.36224
4502.0,-2.03333,0.16614,-78.16785,-0.78168,0.01174,0.10835,2.19946,3e-05,5.8752,0.62276,-1.05005,1.79382,53.42822,0.53428,0.03646,0.19094,2.84387,-0.00222,5.14713,0.32192,-1.47729,1.24475,-30.58899,-0.30589,0.03859,0.19645,2.72205,-0.00125,3.33724,0.13216,-482.36084,337.76855,333.55713,3.33557,1517.14392,38.95053,820.12939,-148353.25,20.29845,1528.27051,-172.9126,217.77344,560.11963,5.6012,781.00269,27.94642,390.68604,75028.73437,22.05127,812.37604,-224.97559,200.07324,428.77197,4.28772,375.77271,19.38486,425.04883,-7572.71875,5.83491,394.15732,-29.41895,22.27783,-1819.77539,-18.19775,4.28815,2.07078,51.69678,-4.26408,3.5497,335.44632,0.0,81.49414,7006.9458,70.06946,7.28841,2.6997,81.49414,-28.66509,5.94811,4917.01807,-7.55615,41.11328,1626.59912,16.26599,6.77155,2.60222,48.66943,-2.09441,2.5211,271.3541
4503.0,-2.03333,0.16614,-78.28308,-0.78283,0.01181,0.10867,2.19946,6e-05,5.81237,0.62463,-1.05005,1.79382,52.84924,0.52849,0.03978,0.19946,2.84387,-0.00348,4.97951,0.31909,-1.47729,1.24475,-31.11389,-0.31114,0.04259,0.20637,2.72205,-0.00326,3.65631,0.1394,-482.36084,337.76855,287.59766,2.87598,1522.43872,39.01844,820.12939,-146546.23438,20.04311,1530.71094,-172.9126,217.77344,516.78467,5.16785,810.479,28.46891,390.68604,74356.0625,20.81951,837.18573,-224.97559,200.07324,465.57617,4.65576,396.85394,19.92119,425.04883,-6968.99072,5.60964,418.53024,-29.41895,22.27783,-1815.51514,-18.15515,4.34693,2.08493,51.69678,-4.56178,3.52533,333.95642,0.0,81.49414,7008.70361,70.08704,7.32711,2.70686,81.49414,-28.97298,5.92604,4919.52002,-7.55615,41.11328,1629.61426,16.29614,6.80597,2.60883,48.66943,-2.6105,2.50565,272.37027
4504.0,-2.03333,0.16614,-78.37415,-0.78374,0.01163,0.10784,2.19946,7e-05,5.96347,0.62588,-1.05005,1.79382,52.87073,0.52871,0.03972,0.1993,2.84387,-0.00349,4.99584,0.31925,-1.47729,1.24475,-30.79382,-0.30794,0.04227,0.2056,2.72205,-0.00356,3.72608,0.1371,-482.36084,337.76855,229.98047,2.2998,1449.74219,38.07548,820.12939,-151334.79688,21.60759,1455.03198,-172.9126,217.77344,493.59131,4.93591,805.26294,28.37716,390.68604,74799.01562,21.1926,829.62634,-224.97559,200.07324,405.0293,4.05029,391.92569,19.79711,425.04883,-6837.54883,5.58291,408.33069,-29.41895,22.27783,-1812.07275,-18.12073,4.4527,2.11014,51.69678,-4.67042,3.44867,332.81345,0.0,81.49414,7010.10742,70.10107,7.37352,2.71542,81.49414,-29.16057,5.88721,4921.53467,-7.55615,41.11328,1634.83887,16.34839,6.99332,2.64449,48.66943,-2.83157,2.46172,274.26321
4505.0,-2.03333,0.16614,-78.38379,-0.78384,0.01161,0.10777,2.19946,7e-05,5.97816,0.62602,-1.05005,1.79382,52.98486,0.52985,0.04014,0.20035,2.84387,-0.00351,4.92105,0.32088,-1.47729,1.24475,-30.55188,-0.30552,0.04212,0.20522,2.72205,-0.00382,3.77085,0.13546,-482.36084,337.76855,148.37646,1.48376,1416.42114,37.63537,820.12939,-150205.40625,22.32174,1418.62292,-172.9126,217.77344,480.28564,4.80286,807.89093,28.42342,390.68604,75076.17187,21.1172,830.95819,-224.97559,200.07324,440.61279,4.40613,400.62286,20.01557,425.04883,-6988.51953,5.45493,420.03693,-29.41895,22.27783,-1807.48291,-18.07483,4.56876,2.13747,51.69678,-4.82972,3.39379,331.26819,0.0,81.49414,7012.18262,70.12183,7.38591,2.7177,81.49414,-29.59212,5.9127,4924.45703,-7.55615,41.11328,1638.11035,16.3811,7.19411,2.68218,48.66943,-2.51594,2.42682,275.5347
4506.0,-2.03333,0.16614,-78.43567,-0.78436,0.01171,0.1082,2.19946,8e-05,5.89697,0.62692,-1.05005,1.79382,52.83228,0.52832,0.04042,0.20104,2.84387,-0.00337,4.84532,0.31954,-1.47729,1.24475,-30.50635,-0.30506,0.04203,0.20501,2.72205,-0.00387,3.78978,0.13509,-482.36084,337.76855,167.90771,1.67908,1410.36719,37.55486,820.12939,-150874.14063,22.57087,1413.18689,-172.9126,217.77344,482.84912,4.82849,807.39978,28.41478,390.68604,75021.15625,21.13095,830.71405,-224.97559,200.07324,447.87598,4.47876,401.53351,20.0383,425.04883,-7066.38818,5.44347,421.59296,-29.41895,22.27783,-1803.03955,-18.0304,4.83548,2.19897,51.69678,-4.03644,3.3815,329.93063,0.0,81.49414,7012.76855,70.12769,7.40857,2.72187,81.49414,-29.65592,5.89239,4925.30176,-7.55615,41.11328,1641.1377,16.41138,7.36841,2.71448,48.66943,-2.35527,2.38671,276.70172
4507.0,-2.03333,0.16614,-78.29614,-0.78296,0.01178,0.10852,2.19946,4e-05,5.83108,0.6248,-1.05005,1.79382,52.94067,0.52941,0.04053,0.20132,2.84387,-0.00349,4.82892,0.3208,-1.47729,1.24475,-30.56213,-0.30562,0.04214,0.20528,2.72205,-0.00381,3.76635,0.13554,-482.36084,337.76855,195.55664,1.95557,1421.49622,37.70274,820.12939,-151659.85938,22.3082,1425.32043,-172.9126,217.77344,515.38086,5.15381,818.66687,28.61235,390.68604,74606.40625,20.42703,845.2287,-224.97559,200.07324,397.88818,3.97888,434.47122,20.84397,425.04883,-8379.52539,5.16434,450.30298,-29.41895,22.27783,-1799.25537,-17.99255,4.94958,2.22477,51.69678,-4.19839,3.30735,328.68155,0.0,81.49414,7011.68213,70.11682,7.38706,2.71791,81.49414,-29.44995,5.90222,4923.75635,-7.55615,41.11328,1646.82617,16.46826,7.75762,2.78525,48.66943,-1.18857,2.41591,278.9613
4508.0,-2.03333,0.16614,-78.24109,-0.78241,0.01188,0.10898,2.19946,3e-05,5.74562,0.62404,-1.05005,1.79382,52.95886,0.52959,0.04052,0.20131,2.84387,-0.00351,4.83127,0.32099,-1.47729,1.24475,-30.44104,-0.30441,0.04166,0.2041,2.72205,-0.00382,3.84056,0.13432,-482.36084,337.76855,115.41748,1.15417,1343.91748,36.65948,820.12939,-155254.59375,24.34653,1345.24963,-172.9126,217.77344,505.61523,5.05615,814.13281,28.53301,390.68604,74685.35937,20.69149,839.69733,-224.97559,200.07324,413.39111,4.13391,433.27042,20.81515,425.04883,-8565.02051,5.22003,450.35974,-29.41895,22.27783,-1799.8291,-17.99829,4.95649,2.22632,51.69678,-4.11985,3.2945,328.89496,0.0,81.49414,7010.46143,70.10461,7.39137,2.71871,81.49414,-29.18503,5.86919,4922.04883,-7.55615,41.11328,1645.64209,16.45642,7.71284,2.7772,48.66943,-1.04496,2.43725,278.52664
4509.0,-2.03333,0.16614,-78.30542,-0.78305,0.01194,0.10927,2.19946,5e-05,5.68753,0.62511,-1.05005,1.79382,52.56384,0.52564,0.04167,0.20414,2.84387,-0.00343,4.61666,0.31797,-1.47729,1.24475,-30.84277,-0.30843,0.04309,0.20759,2.72205,-0.00385,3.66743,0.13822,-482.36084,337.76855,106.62842,1.06628,1345.08911,36.67546,820.12939,-154913.46875,24.2741,1346.22607,-172.9126,217.77344,516.6626,5.16663,814.02167,28.53106,390.68604,74419.02344,20.64741,840.71564,-224.97559,200.07324,384.09424,3.84094,442.97391,21.04695,425.04883,-8483.85645,4.99127,457.72687,-29.41895,22.27783,-1797.9126,-17.97913,4.94111,2.22286,51.69678,-4.37753,3.32702,328.19006,0.0,81.49414,7012.28027,70.1228,7.40105,2.72049,81.49414,-29.56973,5.89319,4924.60937,-7.55615,41.11328,1644.18945,16.44189,7.66248,2.76812,48.66943,-0.84851,2.46239,277.99838
4510.0,-2.03333,0.16614,-78.65259,-0.78653,0.01078,0.10384,2.19946,-0.00023,5.80924,0.6294,-1.05005,1.79382,52.44543,0.52445,0.04152,0.20376,2.84387,-0.0033,4.64071,0.31657,-1.47729,1.24475,-31.0791,-0.31079,0.04344,0.20842,2.72205,-0.00362,3.59808,0.14003,-482.36084,337.76855,335.9375,3.35937,704.98419,26.55154,820.12939,2187.60889,5.74535,716.26959,-172.9126,217.77344,556.51855,5.56519,791.47522,28.13317,390.68604,74574.00781,21.56475,822.44666,-224.97559,200.07324,446.41113,4.46411,406.72366,20.16739,425.04883,-7091.64355,5.24186,426.65207,-29.41895,22.27783,-1793.24951,-17.9325,4.82606,2.19683,51.69678,-4.59435,3.45474,326.40045,0.0,81.49414,7019.73877,70.19739,7.30451,2.70269,81.49414,-30.08405,6.16495,4934.97852,-7.55615,41.11328,1639.67285,16.39673,7.5556,2.74874,48.66943,-0.23752,2.5065,276.40829
