Seq,Ax_min,Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
4614.0,-3.99951,3.99951,-2.84375,-0.02844,0.0,0.00058,7.99902,-0.0,3.27832,0.00081,-2.22778,2.12744,1.39001,0.0139,0.0,0.00058,4.35522,0.0,3.66555,0.00019,-0.22485,2.62585,96.48572,0.96486,0.0,0.00107,2.85071,-0.0,2.55048,0.93095,-74.09668,120.72754,102.05078,1.02051,0.00775,0.08806,194.82422,-0.00015,3.47672,1.04919,-109.49707,194.94629,271.97266,2.71973,0.0077,0.08774,304.44336,-0.00021,2.86425,7.40461,-433.1665,468.20068,172.60742,1.72607,0.00686,0.08283,901.36719,0.00016,2.80512,2.98619,-20.73975,17.66357,80.13916,0.80139,0.10643,0.32624,38.40332,0.00061,2.37237,0.74866,0.0,30.95703,1804.89502,18.04895,0.09115,0.3019,30.95703,-0.00311,2.60148,325.85571,-2.73437,9.43604,731.56738,7.31567,0.38517,0.62062,12.17041,-0.05011,3.14674,53.90427
4615.0,-3.99951,3.99951,-2.84387,-0.02844,0.0,0.00058,7.99902,-0.0,3.29113,0.00081,-2.22778,2.12744,1.39001,0.0139,0.0,0.00058,4.35522,0.0,3.66555,0.00019,-0.22485,2.62585,96.48474,0.96485,0.0,0.00106,2.85071,-0.0,2.58649,0.93093,-74.09668,120.72754,101.98975,1.0199,0.00762,0.0873,194.82422,-0.00016,3.53393,1.04781,-109.49707,194.94629,271.97266,2.71973,0.0077,0.08774,304.44336,-0.00021,2.86425,7.40461,-433.1665,468.20068,172.48535,1.72485,0.0069,0.08307,901.36719,0.00018,2.79637,2.98202,-20.73975,17.66357,80.00488,0.80005,0.10667,0.3266,38.40332,0.001,2.36291,0.74674,0.0,30.95703,1805.24902,18.05249,0.09381,0.30628,30.95703,-0.00248,2.56484,325.98618,-2.73437,9.43604,732.62939,7.32629,0.38978,0.62432,12.17041,-0.05797,3.10786,54.06437
4616.0,-3.99951,3.99951,-2.84265,-0.02843,0.0,0.00059,7.99902,-0.0,3.2312,0.00081,-2.22778,2.12744,1.39099,0.01391,0.0,0.00057,4.35522,0.0,3.72648,0.00019,-0.22485,2.62585,96.48584,0.96486,0.0,0.00107,2.85071,-0.0,2.55957,0.93095,-74.09668,120.72754,102.11182,1.02112,0.00781,0.08839,194.82422,-0.00016,3.4378,1.05049,-109.49707,194.94629,271.78955,2.7179,0.00748,0.08651,304.44336,-0.0002,2.91315,7.39444,-433.1665,468.20068,172.36328,1.72363,0.00709,0.08418,901.36719,0.00018,2.73929,2.978,-20.73975,17.66357,79.37012,0.7937,0.10485,0.32381,38.40332,0.00198,2.40888,0.73481,0.0,30.95703,1805.23682,18.05237,0.09377,0.30621,30.95703,-0.00246,2.56667,325.98172,-2.73437,9.43604,733.30078,7.33301,0.39143,0.62564,12.17041,-0.06477,3.09525,54.16444
4617.0,-3.99951,3.99951,-2.84155,-0.02842,0.0,0.00059,7.99902,-0.0,3.2881,0.00081,-2.22778,2.12744,1.39075,0.01391,0.0,0.00057,4.35522,0.0,3.73121,0.00019,-0.22485,2.62585,96.48828,0.96488,0.0,0.00106,2.85071,-0.0,2.64311,0.931,-74.09668,120.72754,101.86768,1.01868,0.00802,0.08958,194.82422,-0.00015,3.34519,1.04573,-109.49707,194.94629,271.72852,2.71729,0.00749,0.08652,304.44336,-0.00019,2.90319,7.39112,-433.1665,468.20068,172.24121,1.72241,0.00712,0.08439,901.36719,0.0002,2.73628,2.97382,-20.73975,17.66357,78.97949,0.78979,0.10331,0.32142,38.40332,0.0026,2.46236,0.72709,0.0,30.95703,1804.89502,18.04895,0.09332,0.30549,30.95703,-0.00164,2.58441,325.85788,-2.73437,9.43604,734.31396,7.34314,0.39127,0.62552,12.17041,-0.07407,3.11558,54.31297
4618.0,-3.99951,3.99951,-2.84277,-0.02843,0.0,0.0006,7.99902,-0.0,3.20998,0.00081,-2.22778,2.12744,1.39124,0.01391,0.0,0.00057,4.35522,0.0,3.77136,0.00019,-0.22485,2.62585,96.48828,0.96488,0.0,0.00106,2.85071,-0.0,2.64311,0.931,-74.09668,120.72754,101.86768,1.01868,0.00802,0.08958,194.82422,-0.00015,3.34519,1.04573,-109.49707,194.94629,271.60645,2.71606,0.00771,0.08781,304.44336,-0.0002,2.81278,7.38472,-433.1665,468.20068,172.18018,1.7218,0.00717,0.0847,901.36719,0.00021,2.71124,2.97178,-20.73975,17.66357,78.40576,0.78406,0.10121,0.31813,38.40332,0.00331,2.52483,0.71595,0.0,30.95703,1804.04053,18.04041,0.09546,0.30896,30.95703,-0.00118,2.55765,325.55164,-2.73437,9.43604,735.13184,7.35132,0.39259,0.62657,12.17041,-0.08216,3.11422,54.43447
4619.0,-3.99951,3.99951,-2.84326,-0.02843,0.0,0.00059,7.99902,-0.0,3.24951,0.00081,-2.22778,2.12744,1.39063,0.01391,0.0,0.00058,4.35522,0.0,3.68809,0.00019,-0.22485,2.62585,96.48962,0.9649,0.0,0.00106,2.85071,-0.0,2.66363,0.93103,-74.09668,120.72754,101.86768,1.01868,0.00802,0.08958,194.82422,-0.00015,3.34519,1.04573,-109.49707,194.94629,271.48437,2.71484,0.00749,0.08652,304.44336,-0.00021,2.86873,7.37786,-433.1665,468.20068,172.24121,1.72241,0.00712,0.08439,901.36719,0.0002,2.73628,2.97382,-20.73975,17.66357,78.51563,0.78516,0.1018,0.31906,38.40332,0.00322,2.50279,0.71827,0.0,30.95703,1804.6875,18.04688,0.09204,0.30338,30.95703,-0.00097,2.61371,325.78168,-2.73437,9.43604,736.52344,7.36523,0.38791,0.62282,12.17041,-0.09053,3.18994,54.63458
4620.0,-3.99951,3.99951,-2.84241,-0.02842,0.0,0.00059,7.99902,-0.0,3.32528,0.00081,-2.22778,2.12744,1.39185,0.01392,0.0,0.00059,4.35522,0.0,3.59027,0.00019,-0.22485,2.62585,96.48816,0.96488,0.0,0.00106,2.85071,-0.0,2.66172,0.931,-74.09668,120.72754,101.80664,1.01807,0.00811,0.09007,194.82422,-0.00015,3.28367,1.04457,-109.49707,194.94629,271.42334,2.71423,0.00748,0.08651,304.44336,-0.00019,2.86142,7.37454,-433.1665,468.20068,172.05811,1.72058,0.00728,0.08532,901.36719,0.00021,2.7082,2.96768,-20.73975,17.66357,78.73535,0.78735,0.10205,0.31945,38.40332,0.00259,2.48899,0.72197,0.0,30.95703,1805.00488,18.05005,0.09161,0.30267,30.95703,-0.00172,2.63721,325.89581,-2.73437,9.43604,735.88867,7.35889,0.38575,0.62109,12.17041,-0.08435,3.20699,54.53896
4621.0,-3.99951,3.99951,-2.84375,-0.02844,0.0,0.00059,7.99902,-0.0,3.23065,0.00081,-2.22778,2.12744,1.39136,0.01391,0.0,0.00058,4.35522,0.0,3.64105,0.00019,-0.22485,2.62585,96.49023,0.9649,0.0,0.00105,2.85071,-0.0,2.73934,0.93104,-74.09668,120.72754,101.68457,1.01685,0.00821,0.09062,194.82422,-0.00013,3.21018,1.04219,-109.49707,194.94629,271.24023,2.7124,0.0077,0.08774,304.44336,-0.00018,2.76645,7.36482,-433.1665,468.20068,171.93604,1.71936,0.0076,0.0872,901.36719,0.00017,2.7386,2.9638,-20.73975,17.66357,77.85645,0.77856,0.09993,0.31612,38.40332,0.00318,2.51771,0.70609,0.0,30.95703,1805.28564,18.05286,0.09077,0.30128,30.95703,-0.00224,2.68041,325.99634,-2.73437,9.43604,736.8042,7.36804,0.38716,0.62222,12.17041,-0.09288,3.20945,54.67519
4622.0,-3.99951,3.99951,-2.84424,-0.02844,0.0,0.00059,7.99902,-0.0,3.27224,0.00081,-2.22778,2.12744,1.39111,0.01391,0.0,0.00058,4.35522,0.0,3.64437,0.00019,-0.22485,2.62585,96.48743,0.96487,0.0,0.00106,2.85071,-0.0,2.66281,0.93098,-74.09668,120.72754,101.5625,1.01563,0.00831,0.09115,194.82422,-0.00011,3.14214,1.0398,-109.49707,194.94629,271.05713,2.71057,0.0079,0.08891,304.44336,-0.00017,2.6791,7.3551,-433.1665,468.20068,171.81396,1.71814,0.00763,0.08734,901.36719,0.00019,2.7398,2.95963,-20.73975,17.66357,77.24609,0.77246,0.1021,0.31953,38.40332,0.00388,2.47208,0.69879,0.0,30.95703,1805.71289,18.05713,0.08883,0.29805,30.95703,-0.00254,2.75613,326.14871,-2.73437,9.43604,737.35352,7.37354,0.38041,0.61677,12.17041,-0.09258,3.29618,54.74942
4623.0,-3.99951,3.99951,-2.84241,-0.02842,0.0,0.00061,7.99902,-0.0,3.29971,0.00081,-2.22778,2.12744,1.39063,0.01391,0.0,0.00058,4.35522,0.0,3.65232,0.00019,-0.22485,2.62585,96.48767,0.96488,0.0,0.00106,2.85071,-0.0,2.65499,0.93099,-74.09668,120.72754,101.37939,1.01379,0.00878,0.09372,194.82422,-0.00017,3.10845,1.03656,-109.49707,194.94629,270.93506,2.70935,0.00826,0.0909,304.44336,-0.00023,2.70162,7.34884,-433.1665,468.20068,171.75293,1.71753,0.00768,0.08761,901.36719,0.0002,2.71783,2.95758,-20.73975,17.66357,76.72119,0.76721,0.1005,0.31702,38.40332,0.00475,2.53107,0.68912,0.0,30.95703,1806.17676,18.06177,0.08731,0.29548,30.95703,-0.00314,2.82772,326.31473,-2.73437,9.43604,736.82861,7.36829,0.37917,0.61577,12.17041,-0.08718,3.30322,54.6708
4624.0,-3.99951,3.99951,-2.84387,-0.02844,0.0,0.00061,7.99902,-0.0,3.26828,0.00081,-2.22778,2.12744,1.39099,0.01391,0.0,0.00059,4.35522,0.0,3.59207,0.00019,-0.22485,2.62585,96.48608,0.96486,0.0,0.00108,2.85071,-0.0,2.56643,0.93096,-74.09668,120.72754,101.50146,1.01501,0.00884,0.09402,194.82422,-0.0002,3.08643,1.0391,-109.49707,194.94629,270.99609,2.70996,0.00834,0.09135,304.44336,-0.00023,2.66964,7.35223,-433.1665,468.20068,171.75293,1.71753,0.00768,0.08761,901.36719,0.0002,2.71783,2.95758,-20.73975,17.66357,76.23291,0.76233,0.10392,0.32236,38.40332,0.00417,2.49055,0.68506,0.0,30.95703,1805.93262,18.05933,0.08526,0.29199,30.95703,-0.00384,2.8524,326.22449,-2.73437,9.43604,737.56104,7.37561,0.37239,0.61024,12.17041,-0.08975,3.40922,54.77201
4625.0,-3.99951,3.99951,-2.84314,-0.02843,0.0,0.00061,7.99902,-0.0,3.19139,0.00081,-2.22778,2.12744,1.38989,0.0139,0.0,0.00058,4.35522,0.0,3.67411,0.00019,-0.22485,2.62585,96.48706,0.96487,0.0,0.00109,2.85071,-0.0,2.54304,0.93098,-74.09668,120.72754,101.37939,1.01379,0.00893,0.09451,194.82422,-0.00017,3.02351,1.03671,-109.49707,194.94629,270.75195,2.70752,0.00846,0.09197,304.44336,-0.00021,2.61691,7.33912,-433.1665,468.20068,171.75293,1.71753,0.00768,0.08761,901.36719,0.0002,2.71783,2.95758,-20.73975,17.66357,74.60938,0.74609,0.12068,0.34739,38.40332,-0.01404,3.95436,0.67734,0.0,30.95703,1805.87158,18.05872,0.08521,0.29191,30.95703,-0.00369,2.85419,326.20239,-2.73437,9.43604,735.66895,7.35669,0.39453,0.62812,12.17041,-0.10435,3.34206,54.5154
4626.0,-3.99951,3.99951,-2.84265,-0.02843,0.0,0.00061,7.99902,-0.0,3.26117,0.00081,-2.22778,2.12744,1.39075,0.01391,0.0,0.00057,4.35522,0.0,3.76627,0.00019,-0.22485,2.62585,96.48779,0.96488,0.0,0.00108,2.85071,-0.0,2.54699,0.93099,-74.09668,120.72754,101.19629,1.01196,0.00918,0.0958,194.82422,-0.00016,2.92435,1.03325,-109.49707,194.94629,270.93506,2.70935,0.00826,0.0909,304.44336,-0.00023,2.70162,7.34884,-433.1665,468.20068,171.75293,1.71753,0.00768,0.08761,901.36719,0.0002,2.71783,2.95758,-20.73975,17.66357,73.4375,0.73437,0.12143,0.34847,38.40332,-0.01384,3.89628,0.66074,0.0,30.95703,1806.0791,18.06079,0.08445,0.29061,30.95703,-0.00399,2.90074,326.27661,-2.73437,9.43604,735.22949,7.35229,0.39587,0.62918,12.17041,-0.09966,3.30928,54.4521
4627.0,-3.99951,3.99951,-2.84314,-0.02843,0.0,0.00061,7.99902,-0.0,3.28941,0.00081,-2.22778,2.12744,1.39001,0.0139,0.0,0.00057,4.35522,0.0,3.74952,0.00019,-0.22485,2.62585,96.48669,0.96487,0.0,0.00108,2.85071,-0.0,2.51459,0.93097,-74.09668,120.72754,101.37939,1.01379,0.00938,0.09685,194.82422,-0.00018,2.86659,1.03716,-109.49707,194.94629,270.75195,2.70752,0.00846,0.09197,304.44336,-0.00021,2.61691,7.33912,-433.1665,468.20068,171.875,1.71875,0.0078,0.08833,901.36719,0.00019,2.6413,2.9619,-20.73975,17.66357,72.96143,0.72961,0.12068,0.34738,38.40332,-0.01247,3.92169,0.65301,0.0,30.95703,1805.81055,18.05811,0.08494,0.29144,30.95703,-0.00342,2.8656,326.18008,-2.73437,9.43604,735.64453,7.35645,0.38579,0.62112,12.17041,-0.08599,3.28929,54.50308
4628.0,-3.99951,3.99951,-2.84167,-0.02842,0.0,0.00059,7.99902,-0.0,3.38804,0.00081,-2.22778,2.12744,1.39038,0.0139,0.0,0.00058,4.35522,0.0,3.68224,0.00019,-0.22485,2.62585,96.48645,0.96486,0.0,0.00108,2.85071,-0.0,2.50609,0.93096,-74.09668,120.72754,101.31836,1.01318,0.00939,0.09689,194.82422,-0.00017,2.85714,1.03593,-109.49707,194.94629,270.69092,2.70691,0.00837,0.0915,304.44336,-0.00021,2.64904,7.33573,-433.1665,468.20068,171.56982,1.7157,0.00729,0.0854,901.36719,0.00012,2.48058,2.95091,-20.73975,17.66357,72.36328,0.72363,0.12141,0.34844,38.40332,-0.0109,3.86475,0.64505,0.0,30.95703,1806.18896,18.06189,0.08457,0.29081,30.95703,-0.00422,2.8947,326.31644,-2.73437,9.43604,735.48584,7.35486,0.3863,0.62153,12.17041,-0.08428,3.27726,54.48024
4629.0,-3.99951,3.99951,-2.84302,-0.02843,0.0,0.0006,7.99902,-0.0,3.31031,0.00081,-2.22778,2.12744,1.39038,0.0139,0.0,0.00058,4.35522,0.0,3.68224,0.00019,-0.22485,2.62585,96.48401,0.96484,0.0,0.00109,2.85071,-0.0,2.43202,0.93092,-74.09668,120.72754,101.44043,1.0144,0.00915,0.09564,194.82422,-0.00016,2.94179,1.03816,-109.49707,194.94629,270.62988,2.7063,0.00836,0.09144,304.44336,-0.00019,2.64902,7.33241,-433.1665,468.20068,171.56982,1.7157,0.00729,0.0854,901.36719,0.00012,2.48058,2.95091,-20.73975,17.66357,72.53418,0.72534,0.12185,0.34907,38.40332,-0.01143,3.8432,0.64797,0.0,30.95703,1806.20117,18.06201,0.08456,0.29079,30.95703,-0.00425,2.89583,326.32083,-2.73437,9.43604,735.98633,7.35986,0.38444,0.62003,12.17041,-0.08924,3.31835,54.55203
4630.0,-3.99951,3.99951,-2.84131,-0.02841,0.0,0.0006,7.99902,-0.0,3.30781,0.00081,-2.22778,2.12744,1.38965,0.0139,0.0,0.00057,4.35522,0.0,3.81393,0.00019,-0.22485,2.62585,96.48438,0.96484,0.0,0.0011,2.85071,-0.0,2.43309,0.93092,-74.09668,120.72754,101.25732,1.01257,0.00895,0.09459,194.82422,-0.00014,3.00416,1.03425,-109.49707,194.94629,270.69092,2.70691,0.00845,0.09191,304.44336,-0.0002,2.61626,7.3358,-433.1665,468.20068,171.44775,1.71448,0.00716,0.08461,901.36719,0.00013,2.55138,2.94659,-20.73975,17.66357,72.30225,0.72302,0.1215,0.34857,38.40332,-0.01065,3.8575,0.64427,0.0,30.95703,1806.46973,18.0647,0.08399,0.2898,30.95703,-0.00479,2.93762,326.41727,-2.73437,9.43604,735.79102,7.35791,0.38715,0.62221,12.17041,-0.08981,3.28514,54.52599
4631.0,-3.99951,3.99951,-2.84155,-0.02842,0.0,0.0006,7.99902,-0.0,3.3319,0.00081,-2.22778,2.12744,1.38977,0.0139,0.0,0.00057,4.35522,0.0,3.82037,0.00019,-0.22485,2.62585,96.48596,0.96486,0.0,0.00109,2.85071,-0.0,2.50033,0.93096,-74.09668,120.72754,101.31836,1.01318,0.00894,0.09456,194.82422,-0.00016,3.01333,1.03548,-109.49707,194.94629,270.69092,2.70691,0.00845,0.09191,304.44336,-0.0002,2.61626,7.3358,-433.1665,468.20068,171.32568,1.71326,0.00717,0.08468,901.36719,0.00016,2.55841,2.94242,-20.73975,17.66357,71.55762,0.71558,0.12267,0.35025,38.40332,-0.00909,3.78732,0.63472,0.0,30.95703,1806.4209,18.06421,0.08396,0.28976,30.95703,-0.00467,2.93811,326.3996,-2.73437,9.43604,734.96094,7.34961,0.39007,0.62456,12.17041,-0.08234,3.22512,54.40684
4632.0,-3.99951,3.99951,-2.84033,-0.0284,0.0,0.00061,7.99902,-0.0,3.24379,0.00081,-2.22778,2.12744,1.39026,0.0139,0.0,0.00057,4.35522,0.0,3.72016,0.00019,-0.22485,2.62585,96.48596,0.96486,0.0,0.00109,2.85071,-0.0,2.50033,0.93096,-74.09668,120.72754,101.25732,1.01257,0.00895,0.09459,194.82422,-0.00014,3.00416,1.03425,-109.49707,194.94629,270.62988,2.7063,0.00844,0.09185,304.44336,-0.00018,2.61653,7.33249,-433.1665,468.20068,171.32568,1.71326,0.00717,0.08468,901.36719,0.00016,2.55841,2.94242,-20.73975,17.66357,70.89844,0.70898,0.11838,0.34407,38.40332,-0.00952,3.91796,0.62104,0.0,30.95703,1806.49414,18.06494,0.08439,0.2905,30.95703,-0.00466,2.92074,326.42648,-2.73437,9.43604,734.85107,7.34851,0.39097,0.62528,12.17041,-0.08161,3.20995,54.39159
4633.0,-3.99951,3.99951,-2.84045,-0.0284,0.0,0.00061,7.99902,-0.0,3.22482,0.00081,-2.22778,2.12744,1.39124,0.01391,0.0,0.00056,4.35522,0.0,3.58362,0.00019,-0.22485,2.62585,96.48523,0.96485,0.0,0.00109,2.85071,-0.0,2.51775,0.93094,-74.09668,120.72754,101.25732,1.01257,0.00895,0.09459,194.82422,-0.00014,3.00416,1.03425,-109.49707,194.94629,270.56885,2.70569,0.00842,0.09178,304.44336,-0.00017,2.61774,7.32917,-433.1665,468.20068,171.50879,1.71509,0.00726,0.08523,901.36719,0.00014,2.50501,2.94879,-20.73975,17.66357,69.88525,0.69885,0.12485,0.35335,38.40332,-0.01152,3.79269,0.61325,0.0,30.95703,1806.79932,18.06799,0.08398,0.2898,30.95703,-0.00532,2.95473,326.53635,-2.73437,9.43604,733.43506,7.33435,0.40978,0.64014,12.17041,-0.09044,3.10411,54.20248
4634.0,-3.99951,3.99951,-2.84106,-0.02841,0.0,0.00061,7.99902,-0.0,3.22289,0.00081,-2.22778,2.12744,1.39111,0.01391,0.0,0.00056,4.35522,0.0,3.59843,0.00019,-0.22485,2.62585,96.48474,0.96485,0.0,0.00108,2.85071,-0.0,2.53843,0.93093,-74.09668,120.72754,101.25732,1.01257,0.00895,0.09459,194.82422,-0.00014,3.00416,1.03425,-109.49707,194.94629,270.62988,2.7063,0.00844,0.09185,304.44336,-0.00018,2.61653,7.33249,-433.1665,468.20068,171.50879,1.71509,0.00726,0.08523,901.36719,0.00014,2.50501,2.94879,-20.73975,17.66357,69.82422,0.69824,0.12476,0.35322,38.40332,-0.01131,3.79651,0.6123,0.0,30.95703,1806.82373,18.06824,0.08409,0.28998,30.95703,-0.00535,2.94943,326.54529,-2.73437,9.43604,734.24072,7.34241,0.41644,0.64532,12.17041,-0.09499,3.04845,54.32738
4635.0,-3.99951,3.99951,-2.84045,-0.0284,0.0,0.00061,7.99902,-0.0,3.22482,0.00081,-2.22778,2.12744,1.39124,0.01391,0.0,0.00055,4.35522,0.0,3.60375,0.00019,-0.22485,2.62585,96.48547,0.96485,0.0,0.00108,2.85071,-0.0,2.57966,0.93095,-74.09668,120.72754,101.07422,1.01074,0.00896,0.09468,194.82422,-0.00011,2.98498,1.03056,-109.49707,194.94629,270.44678,2.70447,0.0084,0.09163,304.44336,-0.00015,2.61401,7.32254,-433.1665,468.20068,171.38672,1.71387,0.00728,0.08531,901.36719,0.00016,2.51115,2.94462,-20.73975,17.66357,69.28711,0.69287,0.12161,0.34873,38.40332,-0.01109,3.91211,0.60168,0.0,30.95703,1806.67725,18.06677,0.08348,0.28894,30.95703,-0.00517,2.97957,326.49179,-2.73437,9.43604,733.77686,7.33777,0.41862,0.64701,12.17041,-0.0902,3.00962,54.26147
4636.0,-3.99951,3.99951,-2.84143,-0.02841,0.0,0.00062,7.99902,-0.0,3.13306,0.00081,-2.22778,2.12744,1.39014,0.0139,0.0,0.00055,4.35522,0.0,3.77663,0.00019,-0.22485,2.62585,96.48315,0.96483,0.0,0.0011,2.85071,-0.0,2.49952,0.9309,-74.09668,120.72754,101.07422,1.01074,0.00896,0.09468,194.82422,-0.00011,2.98498,1.03056,-109.49707,194.94629,270.56885,2.70569,0.0085,0.09218,304.44336,-0.00017,2.5784,7.32925,-433.1665,468.20068,171.26465,1.71265,0.00744,0.08624,901.36719,0.00016,2.46485,2.94059,-20.73975,17.66357,68.62793,0.68628,0.12024,0.34676,38.40332,-0.00963,3.96022,0.59122,0.0,30.95703,1807.43408,18.07434,0.08231,0.2869,30.95703,-0.00584,3.03801,326.76413,-2.73437,9.43604,734.24072,7.34241,0.41281,0.64251,12.17041,-0.09028,3.07435,54.32375
4637.0,-3.99951,3.99951,-2.84204,-0.02842,0.0,0.00061,7.99902,-0.0,3.19996,0.00081,-2.22778,2.12744,1.39014,0.0139,0.0,0.00055,4.35522,0.0,3.77663,0.00019,-0.22485,2.62585,96.4823,0.96482,0.0,0.00109,2.85071,-0.0,2.51143,0.93088,-74.09668,120.72754,101.19629,1.01196,0.00918,0.0958,194.82422,-0.00011,2.9117,1.03325,-109.49707,194.94629,270.32471,2.70325,0.00829,0.09106,304.44336,-0.00016,2.58434,7.31583,-433.1665,468.20068,171.26465,1.71265,0.00744,0.08624,901.36719,0.00016,2.46485,2.94059,-20.73975,17.66357,67.78564,0.67786,0.11682,0.34179,38.40332,-0.00917,4.06272,0.57631,0.0,30.95703,1807.93457,18.07935,0.08435,0.29042,30.95703,-0.00615,2.96953,326.94711,-2.73437,9.43604,733.88672,7.33887,0.41755,0.64618,12.17041,-0.09074,3.02367,54.27652
4638.0,-3.99951,3.99951,-2.84229,-0.02842,0.0,0.00061,7.99902,-0.0,3.22199,0.00081,-2.22778,2.12744,1.39038,0.0139,0.0,0.00054,4.35522,0.0,3.80542,0.00019,-0.22485,2.62585,96.48108,0.96481,0.0,0.0011,2.85071,-0.0,2.47089,0.93086,-74.09668,120.72754,101.31836,1.01318,0.00894,0.09456,194.82422,-0.0001,2.99667,1.03548,-109.49707,194.94629,270.1416,2.70142,0.00824,0.09078,304.44336,-0.00013,2.58742,7.30589,-433.1665,468.20068,171.08154,1.71082,0.00734,0.08565,901.36719,0.00018,2.52282,2.93422,-20.73975,17.66357,68.06641,0.68066,0.11784,0.34328,38.40332,-0.00983,4.00821,0.58115,0.0,30.95703,1808.19092,18.08191,0.08524,0.29196,30.95703,-0.00653,2.92792,327.04071,-2.73437,9.43604,733.82568,7.33826,0.41771,0.64631,12.17041,-0.09001,3.02014,54.26772
4639.0,-3.99951,3.99951,-2.84265,-0.02843,0.0,0.00061,7.99902,-0.0,3.23674,0.00081,-2.22778,2.12744,1.38892,0.01389,0.0,0.00055,4.35522,0.0,3.7536,0.00019,-0.22485,2.62585,96.48071,0.96481,0.0,0.00109,2.85071,-0.0,2.48045,0.93085,-74.09668,120.72754,101.5625,1.01563,0.00965,0.09823,194.82422,2e-05,3.12515,1.04114,-109.49707,194.94629,270.20264,2.70203,0.00833,0.09129,304.44336,-0.00014,2.55286,7.30928,-433.1665,468.20068,170.77637,1.70776,0.00752,0.08674,901.36719,0.00017,2.59784,2.92398,-20.73975,17.66357,67.7002,0.677,0.11647,0.34127,38.40332,-0.00905,4.07933,0.5748,0.0,30.95703,1808.89893,18.08899,0.09033,0.30055,30.95703,-0.00476,2.94426,327.30188,-2.73437,9.43604,735.13184,7.35132,0.41989,0.64799,12.17041,-0.10058,3.02787,54.46176
4640.0,-3.99951,3.99951,-2.84082,-0.02841,0.0,0.00063,7.99902,-0.0,3.25599,0.00081,-2.22778,2.12744,1.38867,0.01389,0.0,0.00056,4.35522,0.0,3.71884,0.00019,-0.22485,2.62585,96.47998,0.9648,0.0,0.00109,2.85071,-0.0,2.50648,0.93084,-74.09668,120.72754,101.5625,1.01563,0.00965,0.09823,194.82422,2e-05,3.12515,1.04114,-109.49707,194.94629,270.32471,2.70325,0.00844,0.09188,304.44336,-0.00016,2.51544,7.31598,-433.1665,468.20068,170.59326,1.70593,0.0074,0.08605,901.36719,0.00019,2.66568,2.91761,-20.73975,17.66357,66.80908,0.66809,0.11464,0.33858,38.40332,-0.00801,4.1292,0.56098,0.0,30.95703,1809.11865,18.09119,0.09141,0.30234,30.95703,-0.00494,2.89901,327.38245,-2.73437,9.43604,737.12158,7.37122,0.37931,0.61588,12.17041,-0.04267,2.60529,54.71413
4641.0,-3.99951,3.99951,-2.84131,-0.02841,0.0,0.00063,7.99902,-0.0,3.24783,0.00081,-2.22778,2.12744,1.38831,0.01388,0.0,0.00055,4.35522,0.0,3.76809,0.00019,-0.22485,2.62585,96.48083,0.96481,0.0,0.0011,2.85071,-0.0,2.47075,0.93086,-74.09668,120.72754,101.44043,1.0144,0.00974,0.09871,194.82422,4e-05,3.07715,1.03876,-109.49707,194.94629,270.44678,2.70447,0.00869,0.09324,304.44336,-0.00014,2.47778,7.32284,-433.1665,468.20068,170.53223,1.70532,0.00729,0.08537,901.36719,0.00019,2.71652,2.91541,-20.73975,17.66357,66.96777,0.66968,0.11443,0.33828,38.40332,-0.00853,4.1477,0.5629,0.0,30.95703,1808.49609,18.08496,0.0875,0.2958,30.95703,-0.00571,2.9469,327.15332,-2.73437,9.43604,738.8916,7.38892,0.35853,0.59878,12.17041,-0.03011,2.57159,54.95461
